seed,n,m,mu,run,generations,max_generations,diversity,fitness,opt,algorithm,mutation
53447,100,1,2,23,130,20000,1,-90,-67,Mu1-unconst,NSWAP
58149,100,1,2,24,0,20000,1,-92,-71,Mu1-unconst,NSWAP
63051,100,1,2,25,8,20000,1,-94,-67,Mu1-unconst,NSWAP
68153,100,1,2,26,0,20000,1,-94,-66,Mu1-unconst,NSWAP
73455,100,1,2,27,15,20000,1,-95,-70,Mu1-unconst,NSWAP
78957,100,1,2,28,26,20000,1,-92,-68,Mu1-unconst,NSWAP
84659,100,1,2,29,0,20000,1,-91,-72,Mu1-unconst,NSWAP
10101,100,1,10,0,797,100000,1,-92,-66,Mu1-unconst,NSWAP
10203,100,1,10,1,1134,100000,1,-92,-71,Mu1-unconst,NSWAP
10505,100,1,10,2,1328,100000,1,-92,-68,Mu1-unconst,NSWAP
11007,100,1,10,3,966,100000,1,-91,-68,Mu1-unconst,NSWAP
11709,100,1,10,4,1045,100000,1,-92,-71,Mu1-unconst,NSWAP
12611,100,1,10,5,1013,100000,1,-92,-71,Mu1-unconst,NSWAP
13713,100,1,10,6,711,100000,1,-91,-68,Mu1-unconst,NSWAP
15015,100,1,10,7,1195,100000,1,-91,-68,Mu1-unconst,NSWAP
16517,100,1,10,8,734,100000,1,-91,-69,Mu1-unconst,NSWAP
18219,100,1,10,9,876,100000,1,-92,-68,Mu1-unconst,NSWAP
20121,100,1,10,10,1256,100000,1,-91,-67,Mu1-unconst,NSWAP
22223,100,1,10,11,1279,100000,1,-91,-68,Mu1-unconst,NSWAP
24525,100,1,10,12,1199,100000,1,-90,-68,Mu1-unconst,NSWAP
27027,100,1,10,13,1151,100000,1,-91,-66,Mu1-unconst,NSWAP
29729,100,1,10,14,859,100000,1,-92,-70,Mu1-unconst,NSWAP
32631,100,1,10,15,1135,100000,1,-93,-69,Mu1-unconst,NSWAP
35733,100,1,10,16,1145,100000,1,-92,-67,Mu1-unconst,NSWAP
39035,100,1,10,17,1117,100000,1,-93,-67,Mu1-unconst,NSWAP
42537,100,1,10,18,1385,100000,1,-92,-67,Mu1-unconst,NSWAP
46239,100,1,10,19,596,100000,1,-92,-71,Mu1-unconst,NSWAP
50141,100,1,10,20,711,100000,1,-93,-69,Mu1-unconst,NSWAP
54243,100,1,10,21,652,100000,1,-92,-68,Mu1-unconst,NSWAP
58545,100,1,10,22,1469,100000,1,-93,-70,Mu1-unconst,NSWAP
63047,100,1,10,23,1587,100000,1,-91,-67,Mu1-unconst,NSWAP
67749,100,1,10,24,1097,100000,1,-91,-68,Mu1-unconst,NSWAP
72651,100,1,10,25,2769,100000,1,-92,-67,Mu1-unconst,NSWAP
77753,100,1,10,26,1299,100000,1,-93,-66,Mu1-unconst,NSWAP
83055,100,1,10,27,798,100000,1,-92,-69,Mu1-unconst,NSWAP
88557,100,1,10,28,1362,100000,1,-92,-71,Mu1-unconst,NSWAP
94259,100,1,10,29,1984,100000,1,-91,-70,Mu1-unconst,NSWAP
62601,100,1,25,0,9026,250000,1,-89,-71,Mu1-unconst,NSWAP
62703,100,1,25,1,9091,250000,1,-91,-69,Mu1-unconst,NSWAP
63005,100,1,25,2,8506,250000,1,-92,-70,Mu1-unconst,NSWAP
63507,100,1,25,3,7638,250000,1,-92,-69,Mu1-unconst,NSWAP
64209,100,1,25,4,6924,250000,1,-91,-68,Mu1-unconst,NSWAP
65111,100,1,25,5,10949,250000,1,-89,-68,Mu1-unconst,NSWAP
66213,100,1,25,6,13009,250000,1,-92,-71,Mu1-unconst,NSWAP
67515,100,1,25,7,10259,250000,1,-89,-67,Mu1-unconst,NSWAP
69017,100,1,25,8,7690,250000,1,-91,-67,Mu1-unconst,NSWAP
70719,100,1,25,9,8172,250000,1,-91,-66,Mu1-unconst,NSWAP
72621,100,1,25,10,6507,250000,1,-91,-69,Mu1-unconst,NSWAP
74723,100,1,25,11,4901,250000,1,-91,-69,Mu1-unconst,NSWAP
77025,100,1,25,12,22467,250000,1,-90,-67,Mu1-unconst,NSWAP
79527,100,1,25,13,8434,250000,1,-92,-66,Mu1-unconst,NSWAP
82229,100,1,25,14,7648,250000,1,-90,-67,Mu1-unconst,NSWAP
85131,100,1,25,15,7426,250000,1,-91,-70,Mu1-unconst,NSWAP
88233,100,1,25,16,7117,250000,1,-91,-68,Mu1-unconst,NSWAP
91535,100,1,25,17,4614,250000,1,-91,-66,Mu1-unconst,NSWAP
95037,100,1,25,18,11507,250000,1,-92,-65,Mu1-unconst,NSWAP
98739,100,1,25,19,7370,250000,1,-92,-71,Mu1-unconst,NSWAP
102641,100,1,25,20,10956,250000,1,-90,-70,Mu1-unconst,NSWAP
106743,100,1,25,21,8960,250000,1,-92,-72,Mu1-unconst,NSWAP
111045,100,1,25,22,6037,250000,1,-92,-69,Mu1-unconst,NSWAP
115547,100,1,25,23,13544,250000,1,-91,-66,Mu1-unconst,NSWAP
120249,100,1,25,24,9968,250000,1,-92,-66,Mu1-unconst,NSWAP
125151,100,1,25,25,9368,250000,1,-90,-67,Mu1-unconst,NSWAP
130253,100,1,25,26,7732,250000,1,-91,-66,Mu1-unconst,NSWAP
135555,100,1,25,27,6912,250000,1,-92,-73,Mu1-unconst,NSWAP
141057,100,1,25,28,8580,250000,1,-91,-65,Mu1-unconst,NSWAP
146759,100,1,25,29,7103,250000,1,-91,-67,Mu1-unconst,NSWAP
250101,100,1,50,0,171757,500000,1,-91,-71,Mu1-unconst,NSWAP
250203,100,1,50,1,238858,500000,1,-91,-69,Mu1-unconst,NSWAP
250505,100,1,50,2,155030,500000,1,-90,-68,Mu1-unconst,NSWAP
251007,100,1,50,3,153762,500000,1,-90,-67,Mu1-unconst,NSWAP
251709,100,1,50,4,149714,500000,1,-89,-71,Mu1-unconst,NSWAP
252611,100,1,50,5,112738,500000,1,-90,-65,Mu1-unconst,NSWAP
253713,100,1,50,6,215660,500000,1,-89,-67,Mu1-unconst,NSWAP
255015,100,1,50,7,163164,500000,1,-90,-65,Mu1-unconst,NSWAP
256517,100,1,50,8,159401,500000,1,-92,-71,Mu1-unconst,NSWAP
258219,100,1,50,9,127595,500000,1,-91,-67,Mu1-unconst,NSWAP
260121,100,1,50,10,137878,500000,1,-90,-68,Mu1-unconst,NSWAP
262223,100,1,50,11,180500,500000,1,-91,-70,Mu1-unconst,NSWAP
264525,100,1,50,12,198262,500000,1,-90,-69,Mu1-unconst,NSWAP
267027,100,1,50,13,262688,500000,1,-89,-69,Mu1-unconst,NSWAP
269729,100,1,50,14,308883,500000,1,-89,-66,Mu1-unconst,NSWAP
272631,100,1,50,15,279758,500000,1,-89,-69,Mu1-unconst,NSWAP
275733,100,1,50,16,231005,500000,1,-91,-63,Mu1-unconst,NSWAP
279035,100,1,50,17,234294,500000,1,-92,-70,Mu1-unconst,NSWAP
282537,100,1,50,18,232601,500000,1,-90,-70,Mu1-unconst,NSWAP
286239,100,1,50,19,377209,500000,1,-90,-67,Mu1-unconst,NSWAP
290141,100,1,50,20,205811,500000,1,-91,-69,Mu1-unconst,NSWAP
294243,100,1,50,21,149767,500000,1,-90,-68,Mu1-unconst,NSWAP
298545,100,1,50,22,266543,500000,1,-90,-68,Mu1-unconst,NSWAP
303047,100,1,50,23,137801,500000,1,-91,-70,Mu1-unconst,NSWAP
307749,100,1,50,24,238157,500000,1,-90,-72,Mu1-unconst,NSWAP
312651,100,1,50,25,221453,500000,1,-91,-68,Mu1-unconst,NSWAP
317753,100,1,50,26,210310,500000,1,-90,-68,Mu1-unconst,NSWAP
323055,100,1,50,27,156113,500000,1,-91,-69,Mu1-unconst,NSWAP
328557,100,1,50,28,178165,500000,1,-91,-72,Mu1-unconst,NSWAP
334259,100,1,50,29,173844,500000,1,-91,-64,Mu1-unconst,NSWAP
251,50,1,2,0,25,5000,1,-43,-24,Mu1-unconst,NSWAP
303,50,1,2,1,7,5000,1,-45,-29,Mu1-unconst,NSWAP
455,50,1,2,2,0,5000,1,-44,-26,Mu1-unconst,NSWAP
707,50,1,2,3,14,5000,1,-41,-30,Mu1-unconst,NSWAP
1059,50,1,2,4,0,5000,1,-43,-28,Mu1-unconst,NSWAP
1511,50,1,2,5,0,5000,1,-42,-27,Mu1-unconst,NSWAP
2063,50,1,2,6,3,5000,1,-43,-23,Mu1-unconst,NSWAP
2715,50,1,2,7,0,5000,1,-42,-26,Mu1-unconst,NSWAP
3467,50,1,2,8,0,5000,1,-44,-27,Mu1-unconst,NSWAP
4319,50,1,2,9,0,5000,1,-43,-23,Mu1-unconst,NSWAP
5271,50,1,2,10,30,5000,1,-42,-24,Mu1-unconst,NSWAP
6323,50,1,2,11,42,5000,1,-45,-27,Mu1-unconst,NSWAP
7475,50,1,2,12,0,5000,1,-46,-24,Mu1-unconst,NSWAP
8727,50,1,2,13,0,5000,1,-42,-24,Mu1-unconst,NSWAP
10079,50,1,2,14,8,5000,1,-44,-27,Mu1-unconst,NSWAP
11531,50,1,2,15,23,5000,1,-44,-26,Mu1-unconst,NSWAP
13083,50,1,2,16,45,5000,1,-43,-25,Mu1-unconst,NSWAP
14735,50,1,2,17,0,5000,1,-44,-27,Mu1-unconst,NSWAP
16487,50,1,2,18,0,5000,1,-43,-26,Mu1-unconst,NSWAP
18339,50,1,2,19,0,5000,1,-43,-25,Mu1-unconst,NSWAP
20291,50,1,2,20,29,5000,1,-41,-26,Mu1-unconst,NSWAP
22343,50,1,2,21,13,5000,1,-43,-29,Mu1-unconst,NSWAP
24495,50,1,2,22,17,5000,1,-42,-25,Mu1-unconst,NSWAP
26747,50,1,2,23,0,5000,1,-43,-26,Mu1-unconst,NSWAP
29099,50,1,2,24,24,5000,1,-43,-27,Mu1-unconst,NSWAP
31551,50,1,2,25,10,5000,1,-42,-25,Mu1-unconst,NSWAP
34103,50,1,2,26,24,5000,1,-43,-25,Mu1-unconst,NSWAP
36755,50,1,2,27,5,5000,1,-45,-27,Mu1-unconst,NSWAP
39507,50,1,2,28,0,5000,1,-43,-28,Mu1-unconst,NSWAP
42359,50,1,2,29,51,5000,1,-40,-23,Mu1-unconst,NSWAP
5051,50,1,10,0,1005,25000,1,-42,-26,Mu1-unconst,NSWAP
5103,50,1,10,1,524,25000,1,-42,-29,Mu1-unconst,NSWAP
5255,50,1,10,2,682,25000,1,-43,-28,Mu1-unconst,NSWAP
5507,50,1,10,3,535,25000,1,-42,-26,Mu1-unconst,NSWAP
5859,50,1,10,4,526,25000,1,-40,-22,Mu1-unconst,NSWAP
6311,50,1,10,5,1781,25000,1,-42,-24,Mu1-unconst,NSWAP
6863,50,1,10,6,1197,25000,1,-40,-22,Mu1-unconst,NSWAP
7515,50,1,10,7,1215,25000,1,-42,-27,Mu1-unconst,NSWAP
8267,50,1,10,8,776,25000,1,-43,-27,Mu1-unconst,NSWAP
9119,50,1,10,9,425,25000,1,-42,-23,Mu1-unconst,NSWAP
10071,50,1,10,10,1039,25000,1,-42,-25,Mu1-unconst,NSWAP
11123,50,1,10,11,1231,25000,1,-41,-24,Mu1-unconst,NSWAP
12275,50,1,10,12,676,25000,1,-43,-25,Mu1-unconst,NSWAP
13527,50,1,10,13,963,25000,1,-42,-23,Mu1-unconst,NSWAP
14879,50,1,10,14,571,25000,1,-42,-24,Mu1-unconst,NSWAP
16331,50,1,10,15,845,25000,1,-41,-25,Mu1-unconst,NSWAP
17883,50,1,10,16,1117,25000,1,-43,-26,Mu1-unconst,NSWAP
19535,50,1,10,17,927,25000,1,-41,-26,Mu1-unconst,NSWAP
21287,50,1,10,18,593,25000,1,-42,-24,Mu1-unconst,NSWAP
23139,50,1,10,19,741,25000,1,-42,-24,Mu1-unconst,NSWAP
25091,50,1,10,20,615,25000,1,-39,-25,Mu1-unconst,NSWAP
27143,50,1,10,21,956,25000,1,-40,-27,Mu1-unconst,NSWAP
29295,50,1,10,22,581,25000,1,-42,-20,Mu1-unconst,NSWAP
31547,50,1,10,23,790,25000,1,-42,-25,Mu1-unconst,NSWAP
33899,50,1,10,24,1511,25000,1,-41,-20,Mu1-unconst,NSWAP
36351,50,1,10,25,1437,25000,1,-43,-28,Mu1-unconst,NSWAP
38903,50,1,10,26,837,25000,1,-43,-27,Mu1-unconst,NSWAP
41555,50,1,10,27,844,25000,1,-40,-22,Mu1-unconst,NSWAP
44307,50,1,10,28,687,25000,1,-42,-27,Mu1-unconst,NSWAP
47159,50,1,10,29,920,25000,1,-41,-25,Mu1-unconst,NSWAP
31301,50,1,25,0,28022,62500,1,-41,-25,Mu1-unconst,NSWAP
31353,50,1,25,1,22048,62500,1,-40,-22,Mu1-unconst,NSWAP
31505,50,1,25,2,44958,62500,1,-40,-25,Mu1-unconst,NSWAP
31757,50,1,25,3,23244,62500,1,-42,-27,Mu1-unconst,NSWAP
32109,50,1,25,4,22795,62500,1,-41,-25,Mu1-unconst,NSWAP
32561,50,1,25,5,26988,62500,1,-43,-27,Mu1-unconst,NSWAP
33113,50,1,25,6,21398,62500,1,-41,-23,Mu1-unconst,NSWAP
33765,50,1,25,7,28660,62500,1,-42,-27,Mu1-unconst,NSWAP
34517,50,1,25,8,28375,62500,1,-41,-26,Mu1-unconst,NSWAP
35369,50,1,25,9,19594,62500,1,-41,-25,Mu1-unconst,NSWAP
36321,50,1,25,10,27479,62500,1,-39,-24,Mu1-unconst,NSWAP
37373,50,1,25,11,28065,62500,1,-41,-26,Mu1-unconst,NSWAP
38525,50,1,25,12,23769,62500,1,-40,-25,Mu1-unconst,NSWAP
39777,50,1,25,13,22765,62500,1,-42,-27,Mu1-unconst,NSWAP
41129,50,1,25,14,18306,62500,1,-40,-27,Mu1-unconst,NSWAP
42581,50,1,25,15,21247,62500,1,-42,-26,Mu1-unconst,NSWAP
44133,50,1,25,16,25461,62500,1,-41,-26,Mu1-unconst,NSWAP
45785,50,1,25,17,26874,62500,1,-40,-26,Mu1-unconst,NSWAP
47537,50,1,25,18,16833,62500,1,-40,-28,Mu1-unconst,NSWAP
49389,50,1,25,19,28207,62500,1,-40,-25,Mu1-unconst,NSWAP
51341,50,1,25,20,19684,62500,1,-42,-26,Mu1-unconst,NSWAP
53393,50,1,25,21,43286,62500,1,-42,-26,Mu1-unconst,NSWAP
55545,50,1,25,22,47664,62500,1,-41,-29,Mu1-unconst,NSWAP
57797,50,1,25,23,52086,62500,1,-42,-24,Mu1-unconst,NSWAP
60149,50,1,25,24,16227,62500,1,-42,-28,Mu1-unconst,NSWAP
62601,50,1,25,25,43339,62500,1,-40,-27,Mu1-unconst,NSWAP
65153,50,1,25,26,28281,62500,1,-42,-26,Mu1-unconst,NSWAP
67805,50,1,25,27,37254,62500,1,-40,-22,Mu1-unconst,NSWAP
70557,50,1,25,28,24179,62500,1,-42,-28,Mu1-unconst,NSWAP
73409,50,1,25,29,15705,62500,1,-41,-27,Mu1-unconst,NSWAP
125051,50,1,50,0,125000,125000,0.989076,-40,-26,Mu1-unconst,NSWAP
125103,50,1,50,1,125000,125000,0.98975,-41,-27,Mu1-unconst,NSWAP
125255,50,1,50,2,125000,125000,0.98975,-41,-25,Mu1-unconst,NSWAP
125507,50,1,50,3,125000,125000,0.989408,-38,-24,Mu1-unconst,NSWAP
125859,50,1,50,4,125000,125000,0.989618,-39,-26,Mu1-unconst,NSWAP
126311,50,1,50,5,125000,125000,0.989521,-41,-27,Mu1-unconst,NSWAP
126863,50,1,50,6,125000,125000,0.98928,-39,-26,Mu1-unconst,NSWAP
127515,50,1,50,7,125000,125000,0.98917,-40,-25,Mu1-unconst,NSWAP
128267,50,1,50,8,125000,125000,0.989668,-40,-23,Mu1-unconst,NSWAP
129119,50,1,50,9,125000,125000,0.989233,-42,-29,Mu1-unconst,NSWAP
130071,50,1,50,10,125000,125000,0.989586,-40,-24,Mu1-unconst,NSWAP
131123,50,1,50,11,125000,125000,0.989217,-40,-22,Mu1-unconst,NSWAP
132275,50,1,50,12,125000,125000,0.989424,-40,-24,Mu1-unconst,NSWAP
133527,50,1,50,13,125000,125000,0.989076,-41,-28,Mu1-unconst,NSWAP
134879,50,1,50,14,125000,125000,0.98944,-40,-24,Mu1-unconst,NSWAP
136331,50,1,50,15,125000,125000,0.989312,-40,-24,Mu1-unconst,NSWAP
137883,50,1,50,16,125000,125000,0.989264,-41,-26,Mu1-unconst,NSWAP
139535,50,1,50,17,125000,125000,0.989296,-41,-26,Mu1-unconst,NSWAP
141287,50,1,50,18,125000,125000,0.989217,-42,-27,Mu1-unconst,NSWAP
143139,50,1,50,19,125000,125000,0.989424,-41,-26,Mu1-unconst,NSWAP
145091,50,1,50,20,125000,125000,0.989408,-42,-27,Mu1-unconst,NSWAP
147143,50,1,50,21,125000,125000,0.989233,-40,-25,Mu1-unconst,NSWAP
149295,50,1,50,22,125000,125000,0.98928,-40,-28,Mu1-unconst,NSWAP
151547,50,1,50,23,125000,125000,0.989138,-40,-23,Mu1-unconst,NSWAP
153899,50,1,50,24,125000,125000,0.989488,-39,-26,Mu1-unconst,NSWAP
156351,50,1,50,25,125000,125000,0.989264,-42,-28,Mu1-unconst,NSWAP
158903,50,1,50,26,125000,125000,0.989217,-40,-25,Mu1-unconst,NSWAP
161555,50,1,50,27,125000,125000,0.989328,-40,-23,Mu1-unconst,NSWAP
164307,50,1,50,28,125000,125000,0.98928,-41,-27,Mu1-unconst,NSWAP
167159,50,1,50,29,125000,125000,0.989217,-41,-27,Mu1-unconst,NSWAP
501,100,1,2,0,3,20000,1,-94,-67,Mu1-unconst,1RAI
603,100,1,2,1,3,20000,1,-95,-66,Mu1-unconst,1RAI
905,100,1,2,2,8,20000,1,-95,-69,Mu1-unconst,1RAI
1407,100,1,2,3,104,20000,1,-92,-70,Mu1-unconst,1RAI
2109,100,1,2,4,6,20000,1,-94,-67,Mu1-unconst,1RAI
3011,100,1,2,5,38,20000,1,-91,-66,Mu1-unconst,1RAI
4113,100,1,2,6,0,20000,1,-94,-67,Mu1-unconst,1RAI
5415,100,1,2,7,25,20000,1,-96,-69,Mu1-unconst,1RAI
6917,100,1,2,8,47,20000,1,-94,-68,Mu1-unconst,1RAI
8619,100,1,2,9,4,20000,1,-91,-64,Mu1-unconst,1RAI
10521,100,1,2,10,44,20000,1,-93,-69,Mu1-unconst,1RAI
12623,100,1,2,11,0,20000,1,-91,-68,Mu1-unconst,1RAI
14925,100,1,2,12,0,20000,1,-93,-69,Mu1-unconst,1RAI
17427,100,1,2,13,0,20000,1,-93,-70,Mu1-unconst,1RAI
20129,100,1,2,14,0,20000,1,-92,-68,Mu1-unconst,1RAI
23031,100,1,2,15,0,20000,1,-93,-68,Mu1-unconst,1RAI
26133,100,1,2,16,0,20000,1,-94,-68,Mu1-unconst,1RAI
29435,100,1,2,17,19,20000,1,-91,-70,Mu1-unconst,1RAI
32937,100,1,2,18,0,20000,1,-92,-64,Mu1-unconst,1RAI
36639,100,1,2,19,32,20000,1,-94,-72,Mu1-unconst,1RAI
40541,100,1,2,20,18,20000,1,-93,-69,Mu1-unconst,1RAI
44643,100,1,2,21,12,20000,1,-93,-68,Mu1-unconst,1RAI
48945,100,1,2,22,9,20000,1,-94,-68,Mu1-unconst,1RAI
53447,100,1,2,23,45,20000,1,-90,-67,Mu1-unconst,1RAI
58149,100,1,2,24,0,20000,1,-92,-71,Mu1-unconst,1RAI
63051,100,1,2,25,24,20000,1,-94,-67,Mu1-unconst,1RAI
68153,100,1,2,26,0,20000,1,-94,-66,Mu1-unconst,1RAI
73455,100,1,2,27,112,20000,1,-95,-70,Mu1-unconst,1RAI
78957,100,1,2,28,25,20000,1,-92,-68,Mu1-unconst,1RAI
84659,100,1,2,29,0,20000,1,-91,-72,Mu1-unconst,1RAI
509,100,3,2,0,0,20000,1,-82,-40,Mu1-unconst,1RAI
613,100,3,2,1,59,20000,1,-79,-38,Mu1-unconst,1RAI
917,100,3,2,2,51,20000,1,-77,-36,Mu1-unconst,1RAI
1421,100,3,2,3,60,20000,1,-82,-34,Mu1-unconst,1RAI
2125,100,3,2,4,0,20000,1,-77,-43,Mu1-unconst,1RAI
3029,100,3,2,5,0,20000,1,-84,-39,Mu1-unconst,1RAI
4133,100,3,2,6,0,20000,1,-83,-37,Mu1-unconst,1RAI
5437,100,3,2,7,75,20000,1,-81,-41,Mu1-unconst,1RAI
6941,100,3,2,8,0,20000,1,-82,-34,Mu1-unconst,1RAI
8645,100,3,2,9,30,20000,1,-80,-42,Mu1-unconst,1RAI
10549,100,3,2,10,33,20000,1,-81,-40,Mu1-unconst,1RAI
12653,100,3,2,11,32,20000,1,-82,-36,Mu1-unconst,1RAI
14957,100,3,2,12,20,20000,1,-84,-40,Mu1-unconst,1RAI
17461,100,3,2,13,51,20000,1,-84,-32,Mu1-unconst,1RAI
20165,100,3,2,14,28,20000,1,-80,-37,Mu1-unconst,1RAI
23069,100,3,2,15,40,20000,1,-83,-38,Mu1-unconst,1RAI
26173,100,3,2,16,0,20000,1,-77,-40,Mu1-unconst,1RAI
29477,100,3,2,17,76,20000,1,-80,-33,Mu1-unconst,1RAI
32981,100,3,2,18,0,20000,1,-80,-38,Mu1-unconst,1RAI
36685,100,3,2,19,0,20000,1,-80,-35,Mu1-unconst,1RAI
40589,100,3,2,20,40,20000,1,-77,-41,Mu1-unconst,1RAI
44693,100,3,2,21,15,20000,1,-78,-36,Mu1-unconst,1RAI
48997,100,3,2,22,0,20000,1,-85,-37,Mu1-unconst,1RAI
53501,100,3,2,23,13,20000,1,-81,-36,Mu1-unconst,1RAI
58205,100,3,2,24,8,20000,1,-78,-33,Mu1-unconst,1RAI
63109,100,3,2,25,103,20000,1,-82,-37,Mu1-unconst,1RAI
68213,100,3,2,26,0,20000,1,-81,-40,Mu1-unconst,1RAI
73517,100,3,2,27,0,20000,1,-82,-36,Mu1-unconst,1RAI
79021,100,3,2,28,3,20000,1,-79,-36,Mu1-unconst,1RAI
84725,100,3,2,29,0,20000,1,-84,-40,Mu1-unconst,1RAI
525,100,5,2,0,24,20000,1,-66,-19,Mu1-unconst,1RAI
631,100,5,2,1,145,20000,1,-67,-19,Mu1-unconst,1RAI
937,100,5,2,2,0,20000,1,-65,-15,Mu1-unconst,1RAI
1443,100,5,2,3,19,20000,1,-70,-12,Mu1-unconst,1RAI
2149,100,5,2,4,0,20000,1,-67,-19,Mu1-unconst,1RAI
3055,100,5,2,5,0,20000,1,-68,-20,Mu1-unconst,1RAI
4161,100,5,2,6,0,20000,1,-66,-18,Mu1-unconst,1RAI
5467,100,5,2,7,0,20000,1,-72,-22,Mu1-unconst,1RAI
6973,100,5,2,8,120,20000,1,-68,-21,Mu1-unconst,1RAI
8679,100,5,2,9,90,20000,1,-67,-17,Mu1-unconst,1RAI
10585,100,5,2,10,80,20000,1,-68,-23,Mu1-unconst,1RAI
12691,100,5,2,11,24,20000,1,-70,-25,Mu1-unconst,1RAI
14997,100,5,2,12,0,20000,1,-64,-16,Mu1-unconst,1RAI
17503,100,5,2,13,0,20000,1,-72,-23,Mu1-unconst,1RAI
20209,100,5,2,14,0,20000,1,-68,-18,Mu1-unconst,1RAI
23115,100,5,2,15,21,20000,1,-64,-20,Mu1-unconst,1RAI
26221,100,5,2,16,0,20000,1,-65,-18,Mu1-unconst,1RAI
29527,100,5,2,17,0,20000,1,-69,-20,Mu1-unconst,1RAI
33033,100,5,2,18,0,20000,1,-61,-17,Mu1-unconst,1RAI
36739,100,5,2,19,1,20000,1,-73,-21,Mu1-unconst,1RAI
40645,100,5,2,20,0,20000,1,-68,-14,Mu1-unconst,1RAI
44751,100,5,2,21,2,20000,1,-68,-16,Mu1-unconst,1RAI
49057,100,5,2,22,38,20000,1,-66,-18,Mu1-unconst,1RAI
53563,100,5,2,23,44,20000,1,-70,-20,Mu1-unconst,1RAI
58269,100,5,2,24,66,20000,1,-65,-15,Mu1-unconst,1RAI
63175,100,5,2,25,75,20000,1,-70,-20,Mu1-unconst,1RAI
68281,100,5,2,26,116,20000,1,-71,-22,Mu1-unconst,1RAI
73587,100,5,2,27,16,20000,1,-68,-14,Mu1-unconst,1RAI
79093,100,5,2,28,10,20000,1,-72,-24,Mu1-unconst,1RAI
84799,100,5,2,29,0,20000,1,-68,-13,Mu1-unconst,1RAI
600,100,10,2,0,66,20000,1,-45,0,Mu1-unconst,1RAI
711,100,10,2,1,0,20000,1,-49,-1,Mu1-unconst,1RAI
1022,100,10,2,2,46,20000,1,-42,0,Mu1-unconst,1RAI
1533,100,10,2,3,29,20000,1,-42,0,Mu1-unconst,1RAI
2244,100,10,2,4,92,20000,1,-45,0,Mu1-unconst,1RAI
3155,100,10,2,5,0,20000,1,-41,0,Mu1-unconst,1RAI
4266,100,10,2,6,0,20000,1,-42,0,Mu1-unconst,1RAI
5577,100,10,2,7,4,20000,1,-44,0,Mu1-unconst,1RAI
7088,100,10,2,8,0,20000,1,-50,0,Mu1-unconst,1RAI
8799,100,10,2,9,28,20000,1,-41,-2,Mu1-unconst,1RAI
10710,100,10,2,10,12,20000,1,-43,0,Mu1-unconst,1RAI
12821,100,10,2,11,0,20000,1,-42,0,Mu1-unconst,1RAI
15132,100,10,2,12,0,20000,1,-47,-1,Mu1-unconst,1RAI
17643,100,10,2,13,0,20000,1,-41,0,Mu1-unconst,1RAI
20354,100,10,2,14,37,20000,1,-45,0,Mu1-unconst,1RAI
23265,100,10,2,15,62,20000,1,-47,0,Mu1-unconst,1RAI
26376,100,10,2,16,0,20000,1,-43,0,Mu1-unconst,1RAI
29687,100,10,2,17,36,20000,1,-46,0,Mu1-unconst,1RAI
33198,100,10,2,18,36,20000,1,-43,0,Mu1-unconst,1RAI
36909,100,10,2,19,34,20000,1,-42,0,Mu1-unconst,1RAI
40820,100,10,2,20,0,20000,1,-47,0,Mu1-unconst,1RAI
44931,100,10,2,21,35,20000,1,-46,-1,Mu1-unconst,1RAI
49242,100,10,2,22,0,20000,1,-40,0,Mu1-unconst,1RAI
53753,100,10,2,23,40,20000,1,-45,-1,Mu1-unconst,1RAI
58464,100,10,2,24,33,20000,1,-41,0,Mu1-unconst,1RAI
63375,100,10,2,25,54,20000,1,-45,0,Mu1-unconst,1RAI
68486,100,10,2,26,38,20000,1,-43,0,Mu1-unconst,1RAI
73797,100,10,2,27,0,20000,1,-44,0,Mu1-unconst,1RAI
79308,100,10,2,28,54,20000,1,-44,0,Mu1-unconst,1RAI
85019,100,10,2,29,0,20000,1,-49,0,Mu1-unconst,1RAI
10101,100,1,10,0,941,100000,1,-92,-66,Mu1-unconst,1RAI
10203,100,1,10,1,1034,100000,1,-91,-71,Mu1-unconst,1RAI
10505,100,1,10,2,579,100000,1,-91,-68,Mu1-unconst,1RAI
11007,100,1,10,3,652,100000,1,-91,-68,Mu1-unconst,1RAI
11709,100,1,10,4,1134,100000,1,-92,-71,Mu1-unconst,1RAI
12611,100,1,10,5,871,100000,1,-91,-71,Mu1-unconst,1RAI
13713,100,1,10,6,915,100000,1,-90,-68,Mu1-unconst,1RAI
15015,100,1,10,7,1178,100000,1,-90,-68,Mu1-unconst,1RAI
16517,100,1,10,8,1209,100000,1,-91,-69,Mu1-unconst,1RAI
18219,100,1,10,9,924,100000,1,-91,-68,Mu1-unconst,1RAI
20121,100,1,10,10,961,100000,1,-92,-67,Mu1-unconst,1RAI
22223,100,1,10,11,1967,100000,1,-93,-68,Mu1-unconst,1RAI
24525,100,1,10,12,812,100000,1,-90,-68,Mu1-unconst,1RAI
27027,100,1,10,13,904,100000,1,-92,-66,Mu1-unconst,1RAI
29729,100,1,10,14,989,100000,1,-90,-70,Mu1-unconst,1RAI
32631,100,1,10,15,836,100000,1,-93,-69,Mu1-unconst,1RAI
35733,100,1,10,16,801,100000,1,-93,-67,Mu1-unconst,1RAI
39035,100,1,10,17,1629,100000,1,-92,-67,Mu1-unconst,1RAI
42537,100,1,10,18,744,100000,1,-92,-67,Mu1-unconst,1RAI
