seed,n,m,mu,run,generations,max_generations,diversity,fitness,opt,alpha,algorithm,mutation
10071,50,1,10,10,25000,25000,0.993197,-30,-25,0.2,Mu1-const,XRAI_0.250000
11123,50,1,10,11,25000,25000,0.988217,-28,-24,0.2,Mu1-const,XRAI_0.250000
12275,50,1,10,12,25000,25000,0.990873,-30,-25,0.2,Mu1-const,XRAI_0.250000
13527,50,1,10,13,25000,25000,0.982261,-27,-23,0.2,Mu1-const,XRAI_0.250000
14879,50,1,10,14,25000,25000,0.984192,-28,-24,0.2,Mu1-const,XRAI_0.250000
16331,50,1,10,15,25000,25000,0.995698,-30,-25,0.2,Mu1-const,XRAI_0.250000
17883,50,1,10,16,25000,25000,0.990379,-31,-26,0.2,Mu1-const,XRAI_0.250000
19535,50,1,10,17,25000,25000,0.995698,-31,-26,0.2,Mu1-const,XRAI_0.250000
21287,50,1,10,18,25000,25000,0.986395,-28,-24,0.2,Mu1-const,XRAI_0.250000
23139,50,1,10,19,25000,25000,0.986059,-28,-24,0.2,Mu1-const,XRAI_0.250000
25091,50,1,10,20,25000,25000,0.992548,-30,-25,0.2,Mu1-const,XRAI_0.250000
27143,50,1,10,21,25000,25000,0.996958,-32,-27,0.2,Mu1-const,XRAI_0.250000
29295,50,1,10,22,25000,25000,0.980051,-24,-20,0.2,Mu1-const,XRAI_0.250000
31547,50,1,10,23,25000,25000,0.991395,-30,-25,0.2,Mu1-const,XRAI_0.250000
33899,50,1,10,24,25000,25000,0.979366,-24,-20,0.2,Mu1-const,XRAI_0.250000
36351,50,1,10,25,25000,25000,0.995698,-32,-28,0.2,Mu1-const,XRAI_0.250000
38903,50,1,10,26,18784,25000,1,-32,-27,0.2,Mu1-const,XRAI_0.250000
41555,50,1,10,27,25000,25000,0.980284,-26,-22,0.2,Mu1-const,XRAI_0.250000
44307,50,1,10,28,25000,25000,0.996958,-32,-27,0.2,Mu1-const,XRAI_0.250000
47159,50,1,10,29,25000,25000,0.988217,-30,-25,0.2,Mu1-const,XRAI_0.250000
5059,50,3,10,0,25000,25000,0.92208,-10,-9,0.2,Mu1-const,XRAI_0.250000
5113,50,3,10,1,25000,25000,0.803355,-7,-6,0.2,Mu1-const,XRAI_0.250000
5267,50,3,10,2,25000,25000,0.61577,-3,-3,0.2,Mu1-const,XRAI_0.250000
5521,50,3,10,3,25000,25000,0.875937,-10,-9,0.2,Mu1-const,XRAI_0.250000
5875,50,3,10,4,25000,25000,0.911095,-6,-5,0.2,Mu1-const,XRAI_0.250000
6329,50,3,10,5,25000,25000,0.825792,-6,-5,0.2,Mu1-const,XRAI_0.250000
6883,50,3,10,6,25000,25000,0.875304,-6,-5,0.2,Mu1-const,XRAI_0.250000
7537,50,3,10,7,25000,25000,0.86521,-6,-5,0.2,Mu1-const,XRAI_0.250000
8291,50,3,10,8,25000,25000,0.96518,-10,-9,0.2,Mu1-const,XRAI_0.250000
9145,50,3,10,9,25000,25000,0.978274,-7,-6,0.2,Mu1-const,XRAI_0.250000
10099,50,3,10,10,25000,25000,0.895583,-8,-7,0.2,Mu1-const,XRAI_0.250000
11153,50,3,10,11,25000,25000,0.727806,-3,-3,0.2,Mu1-const,XRAI_0.250000
12307,50,3,10,12,25000,25000,0.95907,-7,-6,0.2,Mu1-const,XRAI_0.250000
13561,50,3,10,13,25000,25000,0.911722,-7,-6,0.2,Mu1-const,XRAI_0.250000
14915,50,3,10,14,25000,25000,0.927239,-8,-7,0.2,Mu1-const,XRAI_0.250000
16369,50,3,10,15,25000,25000,0.944234,-7,-6,0.2,Mu1-const,XRAI_0.250000
17923,50,3,10,16,25000,25000,0.944069,-7,-6,0.2,Mu1-const,XRAI_0.250000
19577,50,3,10,17,25000,25000,0.805437,-2,-2,0.2,Mu1-const,XRAI_0.250000
21331,50,3,10,18,25000,25000,0.972117,-12,-10,0.2,Mu1-const,XRAI_0.250000
23185,50,3,10,19,25000,25000,0.920493,-9,-8,0.2,Mu1-const,XRAI_0.250000
25139,50,3,10,20,25000,25000,0.991395,-14,-12,0.2,Mu1-const,XRAI_0.250000
27193,50,3,10,21,25000,25000,0.691768,-3,-3,0.2,Mu1-const,XRAI_0.250000
29347,50,3,10,22,25000,25000,0.93992,-10,-9,0.2,Mu1-const,XRAI_0.250000
31601,50,3,10,23,25000,25000,0.965581,-4,-4,0.2,Mu1-const,XRAI_0.250000
33955,50,3,10,24,25000,25000,0.894965,-9,-8,0.2,Mu1-const,XRAI_0.250000
36409,50,3,10,25,25000,25000,0.837359,-4,-4,0.2,Mu1-const,XRAI_0.250000
38963,50,3,10,26,25000,25000,0.938474,-8,-7,0.2,Mu1-const,XRAI_0.250000
41617,50,3,10,27,25000,25000,0.976831,-12,-10,0.2,Mu1-const,XRAI_0.250000
44371,50,3,10,28,25000,25000,0.876985,-6,-5,0.2,Mu1-const,XRAI_0.250000
47225,50,3,10,29,25000,25000,0.785612,-4,-4,0.2,Mu1-const,XRAI_0.250000
5075,50,5,10,0,25000,25000,0.993915,0,0,0.2,Mu1-const,XRAI_0.250000
5131,50,5,10,1,23425,25000,1,0,0,0.2,Mu1-const,XRAI_0.250000
5287,50,5,10,2,25000,25000,0.995698,0,0,0.2,Mu1-const,XRAI_0.250000
5543,50,5,10,3,25000,25000,0.996958,0,0,0.2,Mu1-const,XRAI_0.250000
5899,50,5,10,4,25000,25000,0.987831,0,0,0.2,Mu1-const,XRAI_0.250000
6355,50,5,10,5,25000,25000,0.98991,0,0,0.2,Mu1-const,XRAI_0.250000
6911,50,5,10,6,25000,25000,0.990379,0,0,0.2,Mu1-const,XRAI_0.250000
7567,50,5,10,7,25000,25000,0.941957,0,0,0.2,Mu1-const,XRAI_0.250000
8323,50,5,10,8,25000,25000,0.994731,0,0,0.2,Mu1-const,XRAI_0.250000
9179,50,5,10,9,25000,25000,0.996958,0,0,0.2,Mu1-const,XRAI_0.250000
10135,50,5,10,10,25000,25000,0.996958,-1,-1,0.2,Mu1-const,XRAI_0.250000
11191,50,5,10,11,25000,25000,0.996958,0,0,0.2,Mu1-const,XRAI_0.250000
12347,50,5,10,12,25000,25000,0.992548,0,0,0.2,Mu1-const,XRAI_0.250000
13603,50,5,10,13,25000,25000,0.968531,-1,-1,0.2,Mu1-const,XRAI_0.250000
14959,50,5,10,14,25000,25000,0.915034,-1,-1,0.2,Mu1-const,XRAI_0.250000
16415,50,5,10,15,25000,25000,0.977644,-1,-1,0.2,Mu1-const,XRAI_0.250000
17971,50,5,10,16,25000,25000,0.988217,0,0,0.2,Mu1-const,XRAI_0.250000
19627,50,5,10,17,25000,25000,0.851613,-1,-1,0.2,Mu1-const,XRAI_0.250000
21383,50,5,10,18,25000,25000,0.96973,0,0,0.2,Mu1-const,XRAI_0.250000
23239,50,5,10,19,25000,25000,0.917409,0,0,0.2,Mu1-const,XRAI_0.250000
25195,50,5,10,20,25000,25000,0.98991,0,0,0.2,Mu1-const,XRAI_0.250000
27251,50,5,10,21,25000,25000,0.953962,0,0,0.2,Mu1-const,XRAI_0.250000
29407,50,5,10,22,25000,25000,0.995698,0,0,0.2,Mu1-const,XRAI_0.250000
31663,50,5,10,23,22201,25000,1,0,0,0.2,Mu1-const,XRAI_0.250000
34019,50,5,10,24,25000,25000,0.970661,0,0,0.2,Mu1-const,XRAI_0.250000
36475,50,5,10,25,21717,25000,1,0,0,0.2,Mu1-const,XRAI_0.250000
39031,50,5,10,26,25000,25000,0.884234,-2,-2,0.2,Mu1-const,XRAI_0.250000
41687,50,5,10,27,25000,25000,0.991951,0,0,0.2,Mu1-const,XRAI_0.250000
44443,50,5,10,28,25000,25000,0.996958,0,0,0.2,Mu1-const,XRAI_0.250000
47299,50,5,10,29,25000,25000,0.993915,0,0,0.2,Mu1-const,XRAI_0.250000
5150,50,10,10,0,8455,25000,1,0,0,0.2,Mu1-const,XRAI_0.250000
5211,50,10,10,1,6152,25000,1,0,0,0.2,Mu1-const,XRAI_0.250000
5372,50,10,10,2,9221,25000,1,0,0,0.2,Mu1-const,XRAI_0.250000
5633,50,10,10,3,9999,25000,1,0,0,0.2,Mu1-const,XRAI_0.250000
5994,50,10,10,4,7687,25000,1,0,0,0.2,Mu1-const,XRAI_0.250000
6455,50,10,10,5,4895,25000,1,0,0,0.2,Mu1-const,XRAI_0.250000
7016,50,10,10,6,11814,25000,1,0,0,0.2,Mu1-const,XRAI_0.250000
7677,50,10,10,7,7430,25000,1,0,0,0.2,Mu1-const,XRAI_0.250000
8438,50,10,10,8,4422,25000,1,0,0,0.2,Mu1-const,XRAI_0.250000
9299,50,10,10,9,7727,25000,1,0,0,0.2,Mu1-const,XRAI_0.250000
10260,50,10,10,10,12633,25000,1,0,0,0.2,Mu1-const,XRAI_0.250000
11321,50,10,10,11,8109,25000,1,0,0,0.2,Mu1-const,XRAI_0.250000
12482,50,10,10,12,8698,25000,1,0,0,0.2,Mu1-const,XRAI_0.250000
13743,50,10,10,13,10412,25000,1,0,0,0.2,Mu1-const,XRAI_0.250000
15104,50,10,10,14,7161,25000,1,0,0,0.2,Mu1-const,XRAI_0.250000
16565,50,10,10,15,7856,25000,1,0,0,0.2,Mu1-const,XRAI_0.250000
18126,50,10,10,16,7939,25000,1,0,0,0.2,Mu1-const,XRAI_0.250000
19787,50,10,10,17,10697,25000,1,0,0,0.2,Mu1-const,XRAI_0.250000
21548,50,10,10,18,9185,25000,1,0,0,0.2,Mu1-const,XRAI_0.250000
23409,50,10,10,19,12244,25000,1,0,0,0.2,Mu1-const,XRAI_0.250000
25370,50,10,10,20,13978,25000,1,0,0,0.2,Mu1-const,XRAI_0.250000
27431,50,10,10,21,8077,25000,1,0,0,0.2,Mu1-const,XRAI_0.250000
29592,50,10,10,22,12849,25000,1,0,0,0.2,Mu1-const,XRAI_0.250000
31853,50,10,10,23,6154,25000,1,0,0,0.2,Mu1-const,XRAI_0.250000
34214,50,10,10,24,11170,25000,1,0,0,0.2,Mu1-const,XRAI_0.250000
36675,50,10,10,25,8451,25000,1,0,0,0.2,Mu1-const,XRAI_0.250000
39236,50,10,10,26,11585,25000,1,0,0,0.2,Mu1-const,XRAI_0.250000
41897,50,10,10,27,7305,25000,1,0,0,0.2,Mu1-const,XRAI_0.250000
44658,50,10,10,28,11200,25000,1,0,0,0.2,Mu1-const,XRAI_0.250000
47519,50,10,10,29,6852,25000,1,0,0,0.2,Mu1-const,XRAI_0.250000
31301,50,1,25,0,62500,62500,0.985666,-30,-25,0.2,Mu1-const,XRAI_0.250000
31353,50,1,25,1,62500,62500,0.966799,-26,-22,0.2,Mu1-const,XRAI_0.250000
31505,50,1,25,2,62500,62500,0.986108,-30,-25,0.2,Mu1-const,XRAI_0.250000
31757,50,1,25,3,62500,62500,0.984458,-32,-27,0.2,Mu1-const,XRAI_0.250000
32109,50,1,25,4,62500,62500,0.984502,-30,-25,0.2,Mu1-const,XRAI_0.250000
32561,50,1,25,5,62500,62500,0.982053,-32,-27,0.2,Mu1-const,XRAI_0.250000
33113,50,1,25,6,62500,62500,0.980855,-27,-23,0.2,Mu1-const,XRAI_0.250000
33765,50,1,25,7,62500,62500,0.987586,-32,-27,0.2,Mu1-const,XRAI_0.250000
34517,50,1,25,8,62500,62500,0.98591,-31,-26,0.2,Mu1-const,XRAI_0.250000
35369,50,1,25,9,62500,62500,0.982763,-30,-25,0.2,Mu1-const,XRAI_0.250000
36321,50,1,25,10,62500,62500,0.976672,-28,-24,0.2,Mu1-const,XRAI_0.250000
37373,50,1,25,11,62500,62500,0.986259,-31,-26,0.2,Mu1-const,XRAI_0.250000
38525,50,1,25,12,62500,62500,0.983212,-30,-25,0.2,Mu1-const,XRAI_0.250000
39777,50,1,25,13,62500,62500,0.986774,-32,-27,0.2,Mu1-const,XRAI_0.250000
41129,50,1,25,14,62500,62500,0.989265,-32,-27,0.2,Mu1-const,XRAI_0.250000
42581,50,1,25,15,62500,62500,0.982804,-31,-26,0.2,Mu1-const,XRAI_0.250000
44133,50,1,25,16,62500,62500,0.986669,-31,-26,0.2,Mu1-const,XRAI_0.250000
45785,50,1,25,17,62500,62500,0.983337,-31,-26,0.2,Mu1-const,XRAI_0.250000
47537,50,1,25,18,62500,62500,0.985569,-33,-28,0.2,Mu1-const,XRAI_0.250000
49389,50,1,25,19,62500,62500,0.982643,-30,-25,0.2,Mu1-const,XRAI_0.250000
51341,50,1,25,20,62500,62500,0.981296,-31,-26,0.2,Mu1-const,XRAI_0.250000
53393,50,1,25,21,62500,62500,0.984547,-31,-26,0.2,Mu1-const,XRAI_0.250000
55545,50,1,25,22,62500,62500,0.987926,-34,-29,0.2,Mu1-const,XRAI_0.250000
57797,50,1,25,23,62500,62500,0.972874,-28,-24,0.2,Mu1-const,XRAI_0.250000
60149,50,1,25,24,62500,62500,0.99095,-33,-28,0.2,Mu1-const,XRAI_0.250000
62601,50,1,25,25,62500,62500,0.984324,-32,-27,0.2,Mu1-const,XRAI_0.250000
65153,50,1,25,26,62500,62500,0.986986,-31,-26,0.2,Mu1-const,XRAI_0.250000
67805,50,1,25,27,62500,62500,0.976026,-26,-22,0.2,Mu1-const,XRAI_0.250000
70557,50,1,25,28,62500,62500,0.986009,-33,-28,0.2,Mu1-const,XRAI_0.250000
73409,50,1,25,29,62500,62500,0.98742,-32,-27,0.2,Mu1-const,XRAI_0.250000
31309,50,3,25,0,62500,62500,0.922101,-7,-6,0.2,Mu1-const,XRAI_0.250000
31363,50,3,25,1,62500,62500,0.856087,-4,-4,0.2,Mu1-const,XRAI_0.250000
31517,50,3,25,2,62500,62500,0.87053,-8,-7,0.2,Mu1-const,XRAI_0.250000
31771,50,3,25,3,62500,62500,0.962983,-3,-3,0.2,Mu1-const,XRAI_0.250000
32125,50,3,25,4,62500,62500,0.591444,-4,-4,0.2,Mu1-const,XRAI_0.250000
32579,50,3,25,5,62500,62500,0.940047,-9,-8,0.2,Mu1-const,XRAI_0.250000
33133,50,3,25,6,62500,62500,0.903296,-7,-6,0.2,Mu1-const,XRAI_0.250000
33787,50,3,25,7,62500,62500,0.923214,-7,-6,0.2,Mu1-const,XRAI_0.250000
34541,50,3,25,8,62500,62500,0.945761,-7,-6,0.2,Mu1-const,XRAI_0.250000
35395,50,3,25,9,62500,62500,0.839604,-7,-6,0.2,Mu1-const,XRAI_0.250000
36349,50,3,25,10,62500,62500,0.940372,-8,-7,0.2,Mu1-const,XRAI_0.250000
37403,50,3,25,11,62500,62500,0.923649,-8,-7,0.2,Mu1-const,XRAI_0.250000
38557,50,3,25,12,62500,62500,0.967603,-10,-9,0.2,Mu1-const,XRAI_0.250000
39811,50,3,25,13,62500,62500,0.949596,-7,-6,0.2,Mu1-const,XRAI_0.250000
41165,50,3,25,14,62500,62500,0.89487,-4,-4,0.2,Mu1-const,XRAI_0.250000
42619,50,3,25,15,62500,62500,0.955412,-10,-9,0.2,Mu1-const,XRAI_0.250000
44173,50,3,25,16,62500,62500,0.918896,-7,-6,0.2,Mu1-const,XRAI_0.250000
45827,50,3,25,17,62500,62500,0.761556,-4,-4,0.2,Mu1-const,XRAI_0.250000
47581,50,3,25,18,62500,62500,0.813853,-3,-3,0.2,Mu1-const,XRAI_0.250000
49435,50,3,25,19,62500,62500,0.974619,-13,-11,0.2,Mu1-const,XRAI_0.250000
51389,50,3,25,20,62500,62500,0.853667,-3,-3,0.2,Mu1-const,XRAI_0.250000
53443,50,3,25,21,62500,62500,0.926125,-9,-8,0.2,Mu1-const,XRAI_0.250000
55597,50,3,25,22,62500,62500,0.974756,-12,-10,0.2,Mu1-const,XRAI_0.250000
57851,50,3,25,23,62500,62500,0.917774,-7,-6,0.2,Mu1-const,XRAI_0.250000
60205,50,3,25,24,62500,62500,0.895154,-6,-5,0.2,Mu1-const,XRAI_0.250000
62659,50,3,25,25,62500,62500,0.964242,-12,-10,0.2,Mu1-const,XRAI_0.250000
65213,50,3,25,26,62500,62500,0.935809,-13,-11,0.2,Mu1-const,XRAI_0.250000
67867,50,3,25,27,62500,62500,0.887978,-9,-8,0.2,Mu1-const,XRAI_0.250000
70621,50,3,25,28,62500,62500,0.898827,-9,-8,0.2,Mu1-const,XRAI_0.250000
73475,50,3,25,29,62500,62500,0.924517,-10,-9,0.2,Mu1-const,XRAI_0.250000
31325,50,5,25,0,62500,62500,0.977153,0,0,0.2,Mu1-const,XRAI_0.250000
31381,50,5,25,1,62500,62500,0.990722,0,0,0.2,Mu1-const,XRAI_0.250000
31537,50,5,25,2,62500,62500,0.986986,0,0,0.2,Mu1-const,XRAI_0.250000
31793,50,5,25,3,62500,62500,0.982405,0,0,0.2,Mu1-const,XRAI_0.250000
32149,50,5,25,4,62500,62500,0.982683,0,0,0.2,Mu1-const,XRAI_0.250000
32605,50,5,25,5,62500,62500,0.981296,0,0,0.2,Mu1-const,XRAI_0.250000
33161,50,5,25,6,62500,62500,0.977305,0,0,0.2,Mu1-const,XRAI_0.250000
33817,50,5,25,7,62500,62500,0.986514,0,0,0.2,Mu1-const,XRAI_0.250000
34573,50,5,25,8,62500,62500,0.985959,0,0,0.2,Mu1-const,XRAI_0.250000
35429,50,5,25,9,62500,62500,0.985812,0,0,0.2,Mu1-const,XRAI_0.250000
36385,50,5,25,10,62500,62500,0.973443,0,0,0.2,Mu1-const,XRAI_0.250000
37441,50,5,25,11,62500,62500,0.983887,0,0,0.2,Mu1-const,XRAI_0.250000
38597,50,5,25,12,62500,62500,0.965709,0,0,0.2,Mu1-const,XRAI_0.250000
39853,50,5,25,13,62500,62500,0.985666,0,0,0.2,Mu1-const,XRAI_0.250000
41209,50,5,25,14,62500,62500,0.982683,0,0,0.2,Mu1-const,XRAI_0.250000
42665,50,5,25,15,62500,62500,0.97591,0,0,0.2,Mu1-const,XRAI_0.250000
44221,50,5,25,16,62500,62500,0.973261,0,0,0.2,Mu1-const,XRAI_0.250000
45877,50,5,25,17,62500,62500,0.992642,0,0,0.2,Mu1-const,XRAI_0.250000
47633,50,5,25,18,62500,62500,0.989661,0,0,0.2,Mu1-const,XRAI_0.250000
49489,50,5,25,19,62500,62500,0.857542,-2,-2,0.2,Mu1-const,XRAI_0.250000
51445,50,5,25,20,62500,62500,0.981148,0,0,0.2,Mu1-const,XRAI_0.250000
53501,50,5,25,21,62500,62500,0.976971,0,0,0.2,Mu1-const,XRAI_0.250000
55657,50,5,25,22,62500,62500,0.98753,0,0,0.2,Mu1-const,XRAI_0.250000
57913,50,5,25,23,62500,62500,0.979188,0,0,0.2,Mu1-const,XRAI_0.250000
60269,50,5,25,24,62500,62500,0.983048,0,0,0.2,Mu1-const,XRAI_0.250000
62725,50,5,25,25,62500,62500,0.979288,0,0,0.2,Mu1-const,XRAI_0.250000
65281,50,5,25,26,62500,62500,0.979524,0,0,0.2,Mu1-const,XRAI_0.250000
67937,50,5,25,27,62500,62500,0.951347,0,0,0.2,Mu1-const,XRAI_0.250000
70693,50,5,25,28,62500,62500,0.968671,0,0,0.2,Mu1-const,XRAI_0.250000
73549,50,5,25,29,62500,62500,0.986159,-1,-1,0.2,Mu1-const,XRAI_0.250000
31400,50,10,25,0,43250,62500,1,0,0,0.2,Mu1-const,XRAI_0.250000
31461,50,10,25,1,37298,62500,1,0,0,0.2,Mu1-const,XRAI_0.250000
31622,50,10,25,2,45187,62500,1,0,0,0.2,Mu1-const,XRAI_0.250000
31883,50,10,25,3,30308,62500,1,0,0,0.2,Mu1-const,XRAI_0.250000
32244,50,10,25,4,49359,62500,1,0,0,0.2,Mu1-const,XRAI_0.250000
32705,50,10,25,5,52475,62500,1,0,0,0.2,Mu1-const,XRAI_0.250000
33266,50,10,25,6,62500,62500,0.998822,0,0,0.2,Mu1-const,XRAI_0.250000
33927,50,10,25,7,44832,62500,1,0,0,0.2,Mu1-const,XRAI_0.250000
34688,50,10,25,8,44887,62500,1,0,0,0.2,Mu1-const,XRAI_0.250000
35549,50,10,25,9,43313,62500,1,0,0,0.2,Mu1-const,XRAI_0.250000
36510,50,10,25,10,38595,62500,1,0,0,0.2,Mu1-const,XRAI_0.250000
37571,50,10,25,11,45867,62500,1,0,0,0.2,Mu1-const,XRAI_0.250000
38732,50,10,25,12,51616,62500,1,0,0,0.2,Mu1-const,XRAI_0.250000
39993,50,10,25,13,54023,62500,1,0,0,0.2,Mu1-const,XRAI_0.250000
41354,50,10,25,14,36985,62500,1,0,0,0.2,Mu1-const,XRAI_0.250000
42815,50,10,25,15,57092,62500,1,0,0,0.2,Mu1-const,XRAI_0.250000
44376,50,10,25,16,57585,62500,1,0,0,0.2,Mu1-const,XRAI_0.250000
46037,50,10,25,17,62500,62500,0.998334,0,0,0.2,Mu1-const,XRAI_0.250000
47798,50,10,25,18,59974,62500,1,0,0,0.2,Mu1-const,XRAI_0.250000
49659,50,10,25,19,47088,62500,1,0,0,0.2,Mu1-const,XRAI_0.250000
51620,50,10,25,20,43521,62500,1,0,0,0.2,Mu1-const,XRAI_0.250000
53681,50,10,25,21,35419,62500,1,0,0,0.2,Mu1-const,XRAI_0.250000
55842,50,10,25,22,35737,62500,1,0,0,0.2,Mu1-const,XRAI_0.250000
58103,50,10,25,23,46763,62500,1,0,0,0.2,Mu1-const,XRAI_0.250000
60464,50,10,25,24,33628,62500,1,0,0,0.2,Mu1-const,XRAI_0.250000
62925,50,10,25,25,27993,62500,1,0,0,0.2,Mu1-const,XRAI_0.250000
65486,50,10,25,26,62377,62500,1,0,0,0.2,Mu1-const,XRAI_0.250000
68147,50,10,25,27,34344,62500,1,0,0,0.2,Mu1-const,XRAI_0.250000
70908,50,10,25,28,43180,62500,1,0,0,0.2,Mu1-const,XRAI_0.250000
73769,50,10,25,29,61062,62500,1,0,0,0.2,Mu1-const,XRAI_0.250000
125051,50,1,50,0,125000,125000,0.977215,-31,-26,0.2,Mu1-const,XRAI_0.250000
125103,50,1,50,1,125000,125000,0.979418,-32,-27,0.2,Mu1-const,XRAI_0.250000
125255,50,1,50,2,125000,125000,0.975234,-30,-25,0.2,Mu1-const,XRAI_0.250000
125507,50,1,50,3,125000,125000,0.967845,-28,-24,0.2,Mu1-const,XRAI_0.250000
125859,50,1,50,4,125000,125000,0.9796,-31,-26,0.2,Mu1-const,XRAI_0.250000
126311,50,1,50,5,125000,125000,0.982713,-32,-27,0.2,Mu1-const,XRAI_0.250000
126863,50,1,50,6,125000,125000,0.978743,-31,-26,0.2,Mu1-const,XRAI_0.250000
127515,50,1,50,7,125000,125000,0.975601,-30,-25,0.2,Mu1-const,XRAI_0.250000
128267,50,1,50,8,125000,125000,0.967119,-27,-23,0.2,Mu1-const,XRAI_0.250000
129119,50,1,50,9,125000,125000,0.984828,-34,-29,0.2,Mu1-const,XRAI_0.250000
130071,50,1,50,10,125000,125000,0.97177,-28,-24,0.2,Mu1-const,XRAI_0.250000
131123,50,1,50,11,125000,125000,0.961371,-26,-22,0.2,Mu1-const,XRAI_0.250000
132275,50,1,50,12,125000,125000,0.966887,-28,-24,0.2,Mu1-const,XRAI_0.250000
133527,50,1,50,13,125000,125000,0.983313,-33,-28,0.2,Mu1-const,XRAI_0.250000
134879,50,1,50,14,125000,125000,0.966115,-28,-24,0.2,Mu1-const,XRAI_0.250000
136331,50,1,50,15,125000,125000,0.972397,-28,-24,0.2,Mu1-const,XRAI_0.250000
137883,50,1,50,16,125000,125000,0.98107,-31,-26,0.2,Mu1-const,XRAI_0.250000
139535,50,1,50,17,125000,125000,0.978984,-31,-26,0.2,Mu1-const,XRAI_0.250000
141287,50,1,50,18,125000,125000,0.98146,-32,-27,0.2,Mu1-const,XRAI_0.250000
143139,50,1,50,19,125000,125000,0.972763,-31,-26,0.2,Mu1-const,XRAI_0.250000
145091,50,1,50,20,125000,125000,0.982066,-32,-27,0.2,Mu1-const,XRAI_0.250000
147143,50,1,50,21,125000,125000,0.979188,-30,-25,0.2,Mu1-const,XRAI_0.250000
149295,50,1,50,22,125000,125000,0.984952,-33,-28,0.2,Mu1-const,XRAI_0.250000
151547,50,1,50,23,125000,125000,0.970578,-27,-23,0.2,Mu1-const,XRAI_0.250000
153899,50,1,50,24,125000,125000,0.981626,-31,-26,0.2,Mu1-const,XRAI_0.250000
156351,50,1,50,25,125000,125000,0.982615,-33,-28,0.2,Mu1-const,XRAI_0.250000
158903,50,1,50,26,125000,125000,0.977425,-30,-25,0.2,Mu1-const,XRAI_0.250000
161555,50,1,50,27,125000,125000,0.964532,-27,-23,0.2,Mu1-const,XRAI_0.250000
164307,50,1,50,28,125000,125000,0.979286,-32,-27,0.2,Mu1-const,XRAI_0.250000
167159,50,1,50,29,125000,125000,0.981478,-32,-27,0.2,Mu1-const,XRAI_0.250000
125059,50,3,50,0,125000,125000,0.923504,-7,-6,0.2,Mu1-const,XRAI_0.250000
125113,50,3,50,1,125000,125000,0.940416,-6,-5,0.2,Mu1-const,XRAI_0.250000
125267,50,3,50,2,125000,125000,0.959619,-6,-5,0.2,Mu1-const,XRAI_0.250000
125521,50,3,50,3,125000,125000,0.858466,-10,-9,0.2,Mu1-const,XRAI_0.250000
125875,50,3,50,4,125000,125000,0.908864,-9,-8,0.2,Mu1-const,XRAI_0.250000
126329,50,3,50,5,125000,125000,0.886696,-7,-6,0.2,Mu1-const,XRAI_0.250000
126883,50,3,50,6,125000,125000,0.931923,-9,-8,0.2,Mu1-const,XRAI_0.250000
127537,50,3,50,7,125000,125000,0.94771,-9,-8,0.2,Mu1-const,XRAI_0.250000
128291,50,3,50,8,125000,125000,0.942792,-9,-8,0.2,Mu1-const,XRAI_0.250000
129145,50,3,50,9,125000,125000,0.910369,-7,-6,0.2,Mu1-const,XRAI_0.250000
130099,50,3,50,10,125000,125000,0.960937,-13,-11,0.2,Mu1-const,XRAI_0.250000
131153,50,3,50,11,125000,125000,0.912259,-6,-5,0.2,Mu1-const,XRAI_0.250000
132307,50,3,50,12,125000,125000,0.932704,-9,-8,0.2,Mu1-const,XRAI_0.250000
133561,50,3,50,13,125000,125000,0.939098,-7,-6,0.2,Mu1-const,XRAI_0.250000
134915,50,3,50,14,125000,125000,0.914809,-8,-7,0.2,Mu1-const,XRAI_0.250000
136369,50,3,50,15,125000,125000,0.935979,-10,-9,0.2,Mu1-const,XRAI_0.250000
137923,50,3,50,16,125000,125000,0.964947,-8,-7,0.2,Mu1-const,XRAI_0.250000
139577,50,3,50,17,125000,125000,0.917444,-8,-7,0.2,Mu1-const,XRAI_0.250000
141331,50,3,50,18,125000,125000,0.934592,-10,-9,0.2,Mu1-const,XRAI_0.250000
143185,50,3,50,19,125000,125000,0.961667,-13,-11,0.2,Mu1-const,XRAI_0.250000
145139,50,3,50,20,125000,125000,0.805111,-3,-3,0.2,Mu1-const,XRAI_0.250000
147193,50,3,50,21,125000,125000,0.861749,-7,-6,0.2,Mu1-const,XRAI_0.250000
149347,50,3,50,22,125000,125000,0.911778,-10,-9,0.2,Mu1-const,XRAI_0.250000
151601,50,3,50,23,125000,125000,0.847511,-10,-9,0.2,Mu1-const,XRAI_0.250000
153955,50,3,50,24,125000,125000,0.977059,-14,-12,0.2,Mu1-const,XRAI_0.250000
156409,50,3,50,25,125000,125000,0.804225,-4,-4,0.2,Mu1-const,XRAI_0.250000
158963,50,3,50,26,125000,125000,0.612501,-4,-4,0.2,Mu1-const,XRAI_0.250000
161617,50,3,50,27,125000,125000,0.888746,-9,-8,0.2,Mu1-const,XRAI_0.250000
164371,50,3,50,28,125000,125000,0.942664,-8,-7,0.2,Mu1-const,XRAI_0.250000
167225,50,3,50,29,125000,125000,0.969234,-9,-8,0.2,Mu1-const,XRAI_0.250000
125075,50,5,50,0,125000,125000,0.982372,0,0,0.2,Mu1-const,XRAI_0.250000
125131,50,5,50,1,125000,125000,0.972969,0,0,0.2,Mu1-const,XRAI_0.250000
125287,50,5,50,2,125000,125000,0.953211,0,0,0.2,Mu1-const,XRAI_0.250000
