seed,n,m,mu,run,generations,max_generations,diversity,fitness,opt,algorithm,mutation
15015,100,1,10,7,1178,100000,1.0,90.0,68,Mu1-unconst,1RAI
5899,50,5,10,4,1353,25000,1.0,17.0,0,Mu1-unconst,1RAI
29592,50,10,10,22,556,25000,1.0,8.0,0,Mu1-unconst,1RAI
6329,50,3,10,5,1031,25000,1.0,28.0,5,Mu1-unconst,1RAI
31853,50,10,10,23,353,25000,1.0,10.0,0,Mu1-unconst,1RAI
6355,50,5,10,5,707,25000,1.0,19.0,0,Mu1-unconst,1RAI
12655,100,5,10,5,1807,100000,1.0,65.0,21,Mu1-unconst,1RAI
6883,50,3,10,6,678,25000,1.0,28.0,5,Mu1-unconst,1RAI
6911,50,5,10,6,748,25000,1.0,18.0,0,Mu1-unconst,1RAI
72975,100,10,10,25,621,100000,1.0,41.0,0,Mu1-unconst,1RAI
34214,50,10,10,24,969,25000,1.0,5.0,0,Mu1-unconst,1RAI
7537,50,3,10,7,839,25000,1.0,26.0,5,Mu1-unconst,1RAI
39035,100,1,10,17,1629,100000,1.0,91.0,67,Mu1-unconst,1RAI
7567,50,5,10,7,504,25000,1.0,19.0,0,Mu1-unconst,1RAI
8291,50,3,10,8,409,25000,1.0,29.0,9,Mu1-unconst,1RAI
16517,100,1,10,8,1209,100000,1.0,90.0,69,Mu1-unconst,1RAI
13761,100,5,10,6,706,100000,1.0,65.0,21,Mu1-unconst,1RAI
8323,50,5,10,8,869,25000,1.0,18.0,0,Mu1-unconst,1RAI
9145,50,3,10,9,992,25000,1.0,26.0,6,Mu1-unconst,1RAI
36675,50,10,10,25,988,25000,1.0,8.0,0,Mu1-unconst,1RAI
42537,100,1,10,18,744,100000,1.0,92.0,67,Mu1-unconst,1RAI
9179,50,5,10,9,1143,25000,1.0,15.0,0,Mu1-unconst,1RAI
18219,100,1,10,9,924,100000,1.0,90.0,68,Mu1-unconst,1RAI
15067,100,5,10,7,762,100000,1.0,64.0,16,Mu1-unconst,1RAI
10135,50,5,10,10,527,25000,1.0,18.0,1,Mu1-unconst,1RAI
39236,50,10,10,26,1279,25000,1.0,10.0,0,Mu1-unconst,1RAI
46239,100,1,10,19,820,100000,1.0,91.0,71,Mu1-unconst,1RAI
11191,50,5,10,11,753,25000,1.0,19.0,0,Mu1-unconst,1RAI
41897,50,10,10,27,359,25000,1.0,4.0,0,Mu1-unconst,1RAI
78086,100,10,10,26,1225,100000,1.0,34.0,0,Mu1-unconst,1RAI
12347,50,5,10,12,733,25000,1.0,16.0,0,Mu1-unconst,1RAI
44658,50,10,10,28,784,25000,1.0,6.0,0,Mu1-unconst,1RAI
16573,100,5,10,8,785,100000,1.0,63.0,21,Mu1-unconst,1RAI
13603,50,5,10,13,576,25000,1.0,20.0,1,Mu1-unconst,1RAI
50141,100,1,10,20,748,100000,1.0,91.0,69,Mu1-unconst,1RAI
14959,50,5,10,14,546,25000,1.0,18.0,1,Mu1-unconst,1RAI
47519,50,10,10,29,532,25000,1.0,5.0,0,Mu1-unconst,1RAI
16415,50,5,10,15,743,25000,1.0,18.0,1,Mu1-unconst,1RAI
17971,50,5,10,16,511,25000,1.0,21.0,0,Mu1-unconst,1RAI
18896,25,10,25,11,3708,15625,1.0,1.0,0,Mu1-unconst,1RAI
18279,100,5,10,9,787,100000,1.0,60.0,22,Mu1-unconst,1RAI
54243,100,1,10,21,997,100000,1.0,91.0,68,Mu1-unconst,1RAI
19627,50,5,10,17,495,25000,1.0,21.0,1,Mu1-unconst,1RAI
83397,100,10,10,27,1105,100000,1.0,33.0,0,Mu1-unconst,1RAI
21383,50,5,10,18,352,25000,1.0,18.0,0,Mu1-unconst,1RAI
23239,50,5,10,19,371,25000,1.0,22.0,0,Mu1-unconst,1RAI
20185,100,5,10,10,784,100000,1.0,63.0,18,Mu1-unconst,1RAI
58545,100,1,10,22,826,100000,1.0,91.0,70,Mu1-unconst,1RAI
25195,50,5,10,20,980,25000,1.0,19.0,0,Mu1-unconst,1RAI
27251,50,5,10,21,605,25000,1.0,20.0,0,Mu1-unconst,1RAI
29407,50,5,10,22,454,25000,1.0,15.0,0,Mu1-unconst,1RAI
63047,100,1,10,23,612,100000,1.0,92.0,67,Mu1-unconst,1RAI
88908,100,10,10,28,909,100000,1.0,39.0,0,Mu1-unconst,1RAI
31663,50,5,10,23,1049,25000,1.0,20.0,0,Mu1-unconst,1RAI
36385,50,5,25,10,4677,62500,1.0,17.0,0,Mu1-unconst,1RAI
51341,50,1,25,20,6899,62500,1.0,40.0,26,Mu1-unconst,1RAI
34019,50,5,10,24,631,25000,1.0,22.0,0,Mu1-unconst,1RAI
67749,100,1,10,24,900,100000,1.0,92.0,68,Mu1-unconst,1RAI
22291,100,5,10,11,1281,100000,1.0,64.0,22,Mu1-unconst,1RAI
15651,25,1,25,0,15625,15625,0.985367,15.0,8,Mu1-unconst,1RAI
36475,50,5,10,25,814,25000,1.0,15.0,0,Mu1-unconst,1RAI
94619,100,10,10,29,734,100000,1.0,37.0,0,Mu1-unconst,1RAI
39031,50,5,10,26,430,25000,1.0,22.0,2,Mu1-unconst,1RAI
41687,50,5,10,27,542,25000,1.0,18.0,0,Mu1-unconst,1RAI
72651,100,1,10,25,792,100000,1.0,93.0,67,Mu1-unconst,1RAI
24597,100,5,10,12,623,100000,1.0,67.0,21,Mu1-unconst,1RAI
44443,50,5,10,28,561,25000,1.0,21.0,0,Mu1-unconst,1RAI
47299,50,5,10,29,837,25000,1.0,18.0,0,Mu1-unconst,1RAI
77753,100,1,10,26,715,100000,1.0,92.0,66,Mu1-unconst,1RAI
27103,100,5,10,13,666,100000,1.0,65.0,17,Mu1-unconst,1RAI
83055,100,1,10,27,741,100000,1.0,91.0,69,Mu1-unconst,1RAI
29809,100,5,10,14,794,100000,1.0,66.0,20,Mu1-unconst,1RAI
32715,100,5,10,15,1133,100000,1.0,61.0,21,Mu1-unconst,1RAI
88557,100,1,10,28,1882,100000,1.0,90.0,71,Mu1-unconst,1RAI
94259,100,1,10,29,651,100000,1.0,92.0,70,Mu1-unconst,1RAI
25739,25,3,25,20,15625,15625,0.991326,3.0,0,Mu1-unconst,1RAI
35821,100,5,10,16,850,100000,1.0,61.0,20,Mu1-unconst,1RAI
19482,25,10,25,12,5035,15625,1.0,0.0,0,Mu1-unconst,1RAI
10109,100,3,10,0,732,100000,1.0,77.0,41,Mu1-unconst,1RAI
39127,100,5,10,17,1363,100000,1.0,61.0,19,Mu1-unconst,1RAI
10213,100,3,10,1,1097,100000,1.0,76.0,33,Mu1-unconst,1RAI
42633,100,5,10,18,836,100000,1.0,61.0,15,Mu1-unconst,1RAI
10517,100,3,10,2,1159,100000,1.0,76.0,36,Mu1-unconst,1RAI
46339,100,5,10,19,668,100000,1.0,60.0,19,Mu1-unconst,1RAI
11021,100,3,10,3,1047,100000,1.0,75.0,32,Mu1-unconst,1RAI
50245,100,5,10,20,1344,100000,1.0,60.0,18,Mu1-unconst,1RAI
11725,100,3,10,4,986,100000,1.0,73.0,35,Mu1-unconst,1RAI
12629,100,3,10,5,783,100000,1.0,79.0,38,Mu1-unconst,1RAI
54351,100,5,10,21,1084,100000,1.0,63.0,13,Mu1-unconst,1RAI
31301,50,1,25,0,7262,62500,1.0,41.0,25,Mu1-unconst,1RAI
13733,100,3,10,6,974,100000,1.0,75.0,34,Mu1-unconst,1RAI
20118,25,10,25,13,4485,15625,1.0,1.0,0,Mu1-unconst,1RAI
15037,100,3,10,7,669,100000,1.0,75.0,37,Mu1-unconst,1RAI
58657,100,5,10,22,1440,100000,1.0,62.0,18,Mu1-unconst,1RAI
37441,50,5,25,11,4593,62500,1.0,15.0,0,Mu1-unconst,1RAI
16541,100,3,10,8,904,100000,1.0,76.0,41,Mu1-unconst,1RAI
63163,100,5,10,23,797,100000,1.0,56.0,8,Mu1-unconst,1RAI
53393,50,1,25,21,7414,62500,1.0,39.0,26,Mu1-unconst,1RAI
15678,25,1,25,1,15625,15625,0.985566,15.0,7,Mu1-unconst,1RAI
18245,100,3,10,9,1179,100000,1.0,76.0,40,Mu1-unconst,1RAI
20149,100,3,10,10,798,100000,1.0,74.0,31,Mu1-unconst,1RAI
67869,100,5,10,24,2042,100000,1.0,63.0,16,Mu1-unconst,1RAI
22253,100,3,10,11,971,100000,1.0,78.0,38,Mu1-unconst,1RAI
72775,100,5,10,25,907,100000,1.0,64.0,20,Mu1-unconst,1RAI
24557,100,3,10,12,847,100000,1.0,77.0,40,Mu1-unconst,1RAI
20804,25,10,25,14,4200,15625,1.0,2.0,0,Mu1-unconst,1RAI
77881,100,5,10,26,1181,100000,1.0,65.0,22,Mu1-unconst,1RAI
27061,100,3,10,13,1735,100000,1.0,78.0,40,Mu1-unconst,1RAI
83187,100,5,10,27,959,100000,1.0,63.0,19,Mu1-unconst,1RAI
88693,100,5,10,28,640,100000,1.0,63.0,21,Mu1-unconst,1RAI
29765,100,3,10,14,1333,100000,1.0,77.0,35,Mu1-unconst,1RAI
32669,100,3,10,15,546,100000,1.0,75.0,36,Mu1-unconst,1RAI
94399,100,5,10,29,1175,100000,1.0,63.0,23,Mu1-unconst,1RAI
26768,25,3,25,21,15625,15625,0.992021,6.0,0,Mu1-unconst,1RAI
21540,25,10,25,15,3230,15625,1.0,1.0,0,Mu1-unconst,1RAI
35773,100,3,10,16,1791,100000,1.0,74.0,37,Mu1-unconst,1RAI
10200,100,10,10,0,1414,100000,1.0,42.0,0,Mu1-unconst,1RAI
39077,100,3,10,17,938,100000,1.0,78.0,42,Mu1-unconst,1RAI
42581,100,3,10,18,484,100000,1.0,79.0,41,Mu1-unconst,1RAI
10311,100,10,10,1,1075,100000,1.0,41.0,0,Mu1-unconst,1RAI
46285,100,3,10,19,881,100000,1.0,73.0,40,Mu1-unconst,1RAI
10622,100,10,10,2,807,100000,1.0,36.0,0,Mu1-unconst,1RAI
55545,50,1,25,22,6554,62500,1.0,40.0,29,Mu1-unconst,1RAI
50189,100,3,10,20,1203,100000,1.0,79.0,38,Mu1-unconst,1RAI
22326,25,10,25,16,2940,15625,1.0,0.0,0,Mu1-unconst,1RAI
11133,100,10,10,3,969,100000,1.0,39.0,0,Mu1-unconst,1RAI
54293,100,3,10,21,1063,100000,1.0,76.0,37,Mu1-unconst,1RAI
15755,25,1,25,2,15625,15625,0.985973,18.0,12,Mu1-unconst,1RAI
11844,100,10,10,4,975,100000,1.0,38.0,0,Mu1-unconst,1RAI
58597,100,3,10,22,1405,100000,1.0,75.0,36,Mu1-unconst,1RAI
12755,100,10,10,5,1144,100000,1.0,41.0,0,Mu1-unconst,1RAI
63101,100,3,10,23,931,100000,1.0,74.0,39,Mu1-unconst,1RAI
13866,100,10,10,6,680,100000,1.0,40.0,0,Mu1-unconst,1RAI
31353,50,1,25,1,10694,62500,1.0,40.0,22,Mu1-unconst,1RAI
67805,100,3,10,24,1256,100000,1.0,74.0,37,Mu1-unconst,1RAI
23162,25,10,25,17,3113,15625,1.0,0.0,0,Mu1-unconst,1RAI
15177,100,10,10,7,699,100000,1.0,39.0,0,Mu1-unconst,1RAI
72649,100,3,25,10,7012,250000,1.0,76.0,38,Mu1-unconst,1RAI
16688,100,10,10,8,888,100000,1.0,40.0,0,Mu1-unconst,1RAI
72709,100,3,10,25,1797,100000,1.0,76.0,34,Mu1-unconst,1RAI
18399,100,10,10,9,785,100000,1.0,44.0,3,Mu1-unconst,1RAI
77813,100,3,10,26,801,100000,1.0,75.0,35,Mu1-unconst,1RAI
20310,100,10,10,10,619,100000,1.0,43.0,0,Mu1-unconst,1RAI
83117,100,3,10,27,917,100000,1.0,76.0,32,Mu1-unconst,1RAI
38597,50,5,25,12,7973,62500,1.0,19.0,0,Mu1-unconst,1RAI
88621,100,3,10,28,915,100000,1.0,75.0,38,Mu1-unconst,1RAI
22421,100,10,10,11,825,100000,1.0,39.0,0,Mu1-unconst,1RAI
24048,25,10,25,18,3424,15625,1.0,0.0,0,Mu1-unconst,1RAI
94325,100,3,10,29,888,100000,1.0,78.0,33,Mu1-unconst,1RAI
24732,100,10,10,12,798,100000,1.0,37.0,0,Mu1-unconst,1RAI
27243,100,10,10,13,982,100000,1.0,43.0,0,Mu1-unconst,1RAI
27847,25,3,25,22,15625,15625,0.992393,8.0,1,Mu1-unconst,1RAI
62700,100,10,25,0,6249,250000,1.0,33.0,0,Mu1-unconst,1RAI
15882,25,1,25,3,15625,15625,0.985367,14.0,8,Mu1-unconst,1RAI
57797,50,1,25,23,7962,62500,1.0,40.0,24,Mu1-unconst,1RAI
29954,100,10,10,14,2592,100000,1.0,43.0,0,Mu1-unconst,1RAI
24984,25,10,25,19,4107,15625,1.0,0.0,0,Mu1-unconst,1RAI
31505,50,1,25,2,6232,62500,1.0,39.0,25,Mu1-unconst,1RAI
32865,100,10,10,15,769,100000,1.0,38.0,0,Mu1-unconst,1RAI
35976,100,10,10,16,478,100000,1.0,41.0,3,Mu1-unconst,1RAI
62601,100,1,25,0,7836,250000,1.0,89.0,71,Mu1-unconst,1RAI
39287,100,10,10,17,815,100000,1.0,39.0,0,Mu1-unconst,1RAI
42798,100,10,10,18,919,100000,1.0,40.0,0,Mu1-unconst,1RAI
39853,50,5,25,13,4139,62500,1.0,15.0,0,Mu1-unconst,1RAI
46509,100,10,10,19,725,100000,1.0,42.0,0,Mu1-unconst,1RAI
25970,25,10,25,20,4808,15625,1.0,0.0,0,Mu1-unconst,1RAI
60149,50,1,25,24,5575,62500,1.0,40.0,28,Mu1-unconst,1RAI
27006,25,10,25,21,3826,15625,1.0,0.0,0,Mu1-unconst,1RAI
16059,25,1,25,4,15625,15625,0.985367,17.0,9,Mu1-unconst,1RAI
28976,25,3,25,23,15625,15625,0.993196,5.0,0,Mu1-unconst,1RAI
28092,25,10,25,22,4232,15625,1.0,0.0,0,Mu1-unconst,1RAI
31757,50,1,25,3,11680,62500,1.0,40.0,27,Mu1-unconst,1RAI
74753,100,3,25,11,5222,250000,1.0,74.0,33,Mu1-unconst,1RAI
16286,25,1,25,5,15625,15625,0.985367,15.0,8,Mu1-unconst,1RAI
62601,50,1,25,25,9860,62500,1.0,40.0,27,Mu1-unconst,1RAI
29228,25,10,25,23,7267,15625,1.0,0.0,0,Mu1-unconst,1RAI
62703,100,1,25,1,4905,250000,1.0,91.0,69,Mu1-unconst,1RAI
30155,25,3,25,24,15625,15625,0.991667,7.0,0,Mu1-unconst,1RAI
41209,50,5,25,14,9966,62500,1.0,14.0,0,Mu1-unconst,1RAI
30414,25,10,25,24,3740,15625,1.0,0.0,0,Mu1-unconst,1RAI
32109,50,1,25,4,6409,62500,1.0,40.0,25,Mu1-unconst,1RAI
62811,100,10,25,1,4820,250000,1.0,35.0,0,Mu1-unconst,1RAI
16563,25,1,25,6,15625,15625,0.984785,16.0,8,Mu1-unconst,1RAI
31650,25,10,25,25,4166,15625,1.0,0.0,0,Mu1-unconst,1RAI
65153,50,1,25,26,6245,62500,1.0,41.0,26,Mu1-unconst,1RAI
32936,25,10,25,26,2979,15625,1.0,1.0,0,Mu1-unconst,1RAI
42665,50,5,25,15,5521,62500,1.0,16.0,0,Mu1-unconst,1RAI
34272,25,10,25,27,2751,15625,1.0,0.0,0,Mu1-unconst,1RAI
31384,25,3,25,25,15625,15625,0.992021,6.0,0,Mu1-unconst,1RAI
35658,25,10,25,28,3269,15625,1.0,1.0,0,Mu1-unconst,1RAI
16890,25,1,25,7,15625,15625,0.985171,15.0,7,Mu1-unconst,1RAI
32561,50,1,25,5,11536,62500,1.0,42.0,27,Mu1-unconst,1RAI
37094,25,10,25,29,2722,15625,1.0,0.0,0,Mu1-unconst,1RAI
67805,50,1,25,27,9643,62500,1.0,39.0,22,Mu1-unconst,1RAI
77057,100,3,25,12,5720,250000,1.0,74.0,37,Mu1-unconst,1RAI
63005,100,1,25,2,5708,250000,1.0,91.0,70,Mu1-unconst,1RAI
44221,50,5,25,16,6604,62500,1.0,18.0,0,Mu1-unconst,1RAI
32663,25,3,25,26,15625,15625,0.992783,5.0,1,Mu1-unconst,1RAI
17267,25,1,25,8,15625,15625,0.985171,16.0,7,Mu1-unconst,1RAI
33113,50,1,25,6,6846,62500,1.0,41.0,23,Mu1-unconst,1RAI
70557,50,1,25,28,9238,62500,1.0,40.0,28,Mu1-unconst,1RAI
63122,100,10,25,2,4966,250000,1.0,39.0,0,Mu1-unconst,1RAI
17694,25,1,25,9,15625,15625,0.985171,16.0,6,Mu1-unconst,1RAI
63507,100,1,25,3,3890,250000,1.0,91.0,69,Mu1-unconst,1RAI
33992,25,3,25,27,15625,15625,0.992393,7.0,0,Mu1-unconst,1RAI
73409,50,1,25,29,7561,62500,1.0,40.0,27,Mu1-unconst,1RAI
33765,50,1,25,7,11831,62500,1.0,42.0,27,Mu1-unconst,1RAI
45877,50,5,25,17,9608,62500,1.0,14.0,0,Mu1-unconst,1RAI
18171,25,1,25,10,15625,15625,0.985566,13.0,5,Mu1-unconst,1RAI
79561,100,3,25,13,5303,250000,1.0,76.0,35,Mu1-unconst,1RAI
35371,25,3,25,28,15625,15625,0.992393,7.0,0,Mu1-unconst,1RAI
34517,50,1,25,8,8464,62500,1.0,41.0,26,Mu1-unconst,1RAI
31309,50,3,25,0,7102,62500,1.0,24.0,6,Mu1-unconst,1RAI
18698,25,1,25,11,15625,15625,0.985171,15.0,8,Mu1-unconst,1RAI
64209,100,1,25,4,4993,250000,1.0,91.0,68,Mu1-unconst,1RAI
47633,50,5,25,18,7313,62500,1.0,14.0,0,Mu1-unconst,1RAI
36800,25,3,25,29,15625,15625,0.992021,5.0,0,Mu1-unconst,1RAI
63633,100,10,25,3,4603,250000,1.0,37.0,0,Mu1-unconst,1RAI
31363,50,3,25,1,5062,62500,1.0,26.0,4,Mu1-unconst,1RAI
19275,25,1,25,12,15625,15625,0.985367,14.0,9,Mu1-unconst,1RAI
35369,50,1,25,9,9855,62500,1.0,39.0,25,Mu1-unconst,1RAI
49489,50,5,25,19,4945,62500,1.0,19.0,2,Mu1-unconst,1RAI
82265,100,3,25,14,4945,250000,1.0,75.0,36,Mu1-unconst,1RAI
19902,25,1,25,13,15625,15625,0.986181,14.0,7,Mu1-unconst,1RAI
31517,50,3,25,2,5768,62500,1.0,27.0,7,Mu1-unconst,1RAI
15675,25,5,25,0,15625,15625,0.996598,1.0,0,Mu1-unconst,1RAI
51445,50,5,25,20,4506,62500,1.0,18.0,0,Mu1-unconst,1RAI
36321,50,1,25,10,7214,62500,1.0,38.0,24,Mu1-unconst,1RAI
65111,100,1,25,5,5418,250000,1.0,89.0,68,Mu1-unconst,1RAI
20579,25,1,25,14,15625,15625,0.985566,16.0,8,Mu1-unconst,1RAI
31771,50,3,25,3,6165,62500,1.0,23.0,3,Mu1-unconst,1RAI
37373,50,1,25,11,7858,62500,1.0,39.0,26,Mu1-unconst,1RAI
53501,50,5,25,21,5718,62500,1.0,16.0,0,Mu1-unconst,1RAI
15706,25,5,25,1,15625,15625,0.996598,1.0,0,Mu1-unconst,1RAI
21306,25,1,25,15,15625,15625,0.985171,16.0,9,Mu1-unconst,1RAI
85169,100,3,25,15,5253,250000,1.0,72.0,34,Mu1-unconst,1RAI
55657,50,5,25,22,5728,62500,1.0,14.0,0,Mu1-unconst,1RAI
66213,100,1,25,6,5883,250000,1.0,90.0,71,Mu1-unconst,1RAI
22083,25,1,25,16,15625,15625,0.985367,16.0,9,Mu1-unconst,1RAI
15787,25,5,25,2,15625,15625,0.997594,2.0,0,Mu1-unconst,1RAI
38525,50,1,25,12,12921,62500,1.0,39.0,25,Mu1-unconst,1RAI
64344,100,10,25,4,7115,250000,1.0,41.0,0,Mu1-unconst,1RAI
32125,50,3,25,4,11828,62500,1.0,24.0,4,Mu1-unconst,1RAI
57913,50,5,25,23,5757,62500,1.0,19.0,0,Mu1-unconst,1RAI
22910,25,1,25,17,15625,15625,0.984977,16.0,9,Mu1-unconst,1RAI
39777,50,1,25,13,9390,62500,1.0,40.0,27,Mu1-unconst,1RAI
15918,25,5,25,3,15625,15625,0.997594,2.0,0,Mu1-unconst,1RAI
88273,100,3,25,16,5691,250000,1.0,71.0,38,Mu1-unconst,1RAI
60269,50,5,25,24,4973,62500,1.0,17.0,0,Mu1-unconst,1RAI
32579,50,3,25,5,7522,62500,1.0,27.0,8,Mu1-unconst,1RAI
23787,25,1,25,18,15625,15625,0.98441,16.0,8,Mu1-unconst,1RAI
62725,50,5,25,25,4733,62500,1.0,16.0,0,Mu1-unconst,1RAI
16099,25,5,25,4,15625,15625,0.997594,3.0,0,Mu1-unconst,1RAI
33133,50,3,25,6,6073,62500,1.0,27.0,6,Mu1-unconst,1RAI
24714,25,1,25,19,15625,15625,0.985566,16.0,9,Mu1-unconst,1RAI
41129,50,1,25,14,13130,62500,1.0,40.0,27,Mu1-unconst,1RAI
67515,100,1,25,7,9101,250000,1.0,89.0,67,Mu1-unconst,1RAI
65281,50,5,25,26,4737,62500,1.0,16.0,0,Mu1-unconst,1RAI
91577,100,3,25,17,4285,250000,1.0,76.0,38,Mu1-unconst,1RAI
65255,100,10,25,5,5885,250000,1.0,38.0,0,Mu1-unconst,1RAI
25691,25,1,25,20,15625,15625,0.985367,16.0,8,Mu1-unconst,1RAI
33787,50,3,25,7,6623,62500,1.0,26.0,6,Mu1-unconst,1RAI
16330,25,5,25,5,15625,15625,0.997594,1.0,0,Mu1-unconst,1RAI
42581,50,1,25,15,9815,62500,1.0,41.0,26,Mu1-unconst,1RAI
34541,50,3,25,8,3739,62500,1.0,25.0,6,Mu1-unconst,1RAI
26718,25,1,25,21,15625,15625,0.985566,16.0,7,Mu1-unconst,1RAI
67937,50,5,25,27,7673,62500,1.0,17.0,0,Mu1-unconst,1RAI
69017,100,1,25,8,4422,250000,1.0,90.0,67,Mu1-unconst,1RAI
95081,100,3,25,18,3992,250000,1.0,75.0,40,Mu1-unconst,1RAI
16611,25,5,25,6,15625,15625,0.997594,4.0,0,Mu1-unconst,1RAI
27795,25,1,25,22,15625,15625,0.985367,15.0,7,Mu1-unconst,1RAI
35395,50,3,25,9,6412,62500,1.0,26.0,6,Mu1-unconst,1RAI
44133,50,1,25,16,11851,62500,1.0,40.0,26,Mu1-unconst,1RAI
70693,50,5,25,28,4822,62500,1.0,18.0,0,Mu1-unconst,1RAI
28922,25,1,25,23,15625,15625,0.984785,14.0,6,Mu1-unconst,1RAI
16942,25,5,25,7,15625,15625,0.997594,1.0,0,Mu1-unconst,1RAI
73549,50,5,25,29,4668,62500,1.0,16.0,1,Mu1-unconst,1RAI
66366,100,10,25,6,5662,250000,1.0,38.0,0,Mu1-unconst,1RAI
36349,50,3,25,10,7347,62500,1.0,27.0,7,Mu1-unconst,1RAI
45785,50,1,25,17,11157,62500,1.0,41.0,26,Mu1-unconst,1RAI
98785,100,3,25,19,4453,250000,1.0,75.0,35,Mu1-unconst,1RAI
30099,25,1,25,24,15625,15625,0.985566,13.0,5,Mu1-unconst,1RAI
70719,100,1,25,9,6245,250000,1.0,90.0,66,Mu1-unconst,1RAI
17323,25,5,25,8,14491,15625,1.0,3.0,0,Mu1-unconst,1RAI
37403,50,3,25,11,5333,62500,1.0,26.0,7,Mu1-unconst,1RAI
47537,50,1,25,18,8868,62500,1.0,41.0,28,Mu1-unconst,1RAI
31326,25,1,25,25,15625,15625,0.985566,15.0,8,Mu1-unconst,1RAI
31400,50,10,25,0,7678,62500,1.0,7.0,0,Mu1-unconst,1RAI
67677,100,10,25,7,3773,250000,1.0,34.0,0,Mu1-unconst,1RAI
38557,50,3,25,12,7103,62500,1.0,26.0,9,Mu1-unconst,1RAI
72621,100,1,25,10,4542,250000,1.0,91.0,69,Mu1-unconst,1RAI
17754,25,5,25,9,15625,15625,0.997594,3.0,0,Mu1-unconst,1RAI
32603,25,1,25,26,15625,15625,0.985367,16.0,9,Mu1-unconst,1RAI
49389,50,1,25,19,11020,62500,1.0,40.0,25,Mu1-unconst,1RAI
102689,100,3,25,20,5724,250000,1.0,75.0,30,Mu1-unconst,1RAI
31461,50,10,25,1,6038,62500,1.0,6.0,0,Mu1-unconst,1RAI
33930,25,1,25,27,15625,15625,0.986181,16.0,10,Mu1-unconst,1RAI
18235,25,5,25,10,15625,15625,0.997594,2.0,0,Mu1-unconst,1RAI
39811,50,3,25,13,8378,62500,1.0,27.0,6,Mu1-unconst,1RAI
35307,25,1,25,28,15625,15625,0.985171,16.0,9,Mu1-unconst,1RAI
41165,50,3,25,14,4575,62500,1.0,24.0,4,Mu1-unconst,1RAI
31622,50,10,25,2,7147,62500,1.0,8.0,0,Mu1-unconst,1RAI
18766,25,5,25,11,15625,15625,0.996598,3.0,0,Mu1-unconst,1RAI
69188,100,10,25,8,5367,250000,1.0,37.0,0,Mu1-unconst,1RAI
74723,100,1,25,11,7509,250000,1.0,88.0,69,Mu1-unconst,1RAI
36734,25,1,25,29,15625,15625,0.985566,16.0,7,Mu1-unconst,1RAI
106793,100,3,25,21,5366,250000,1.0,74.0,37,Mu1-unconst,1RAI
42619,50,3,25,15,5182,62500,1.0,22.0,9,Mu1-unconst,1RAI
44173,50,3,25,16,4554,62500,1.0,26.0,6,Mu1-unconst,1RAI
19347,25,5,25,12,15625,15625,0.995833,3.0,0,Mu1-unconst,1RAI
15659,25,3,25,0,15625,15625,0.992783,5.0,0,Mu1-unconst,1RAI
77025,100,1,25,12,3896,250000,1.0,91.0,67,Mu1-unconst,1RAI
31883,50,10,25,3,7470,62500,1.0,6.0,0,Mu1-unconst,1RAI
111097,100,3,25,22,4475,250000,1.0,77.0,43,Mu1-unconst,1RAI
45827,50,3,25,17,6986,62500,1.0,24.0,4,Mu1-unconst,1RAI
15688,25,3,25,1,15625,15625,0.993635,5.0,0,Mu1-unconst,1RAI
19978,25,5,25,13,15625,15625,0.997594,2.0,0,Mu1-unconst,1RAI
32244,50,10,25,4,4550,62500,1.0,9.0,0,Mu1-unconst,1RAI
15767,25,3,25,2,15625,15625,0.992021,4.0,0,Mu1-unconst,1RAI
70899,100,10,25,9,6495,250000,1.0,37.0,0,Mu1-unconst,1RAI
20659,25,5,25,14,15625,15625,0.995833,1.0,0,Mu1-unconst,1RAI
79527,100,1,25,13,6290,250000,1.0,89.0,66,Mu1-unconst,1RAI
32705,50,10,25,5,5167,62500,1.0,4.0,0,Mu1-unconst,1RAI
47581,50,3,25,18,10683,62500,1.0,24.0,3,Mu1-unconst,1RAI
115601,100,3,25,23,6004,250000,1.0,76.0,40,Mu1-unconst,1RAI
15896,25,3,25,3,15625,15625,0.992021,4.0,0,Mu1-unconst,1RAI
21390,25,5,25,15,15625,15625,0.996598,3.0,0,Mu1-unconst,1RAI
33266,50,10,25,6,4832,62500,1.0,7.0,0,Mu1-unconst,1RAI
82229,100,1,25,14,4393,250000,1.0,88.0,67,Mu1-unconst,1RAI
16075,25,3,25,4,15625,15625,0.991326,6.0,0,Mu1-unconst,1RAI
49435,50,3,25,19,11182,62500,1.0,27.0,11,Mu1-unconst,1RAI
22171,25,5,25,16,12256,15625,1.0,2.0,0,Mu1-unconst,1RAI
33927,50,10,25,7,5548,62500,1.0,4.0,0,Mu1-unconst,1RAI
72810,100,10,25,10,5500,250000,1.0,39.0,0,Mu1-unconst,1RAI
51389,50,3,25,20,6635,62500,1.0,24.0,3,Mu1-unconst,1RAI
16304,25,3,25,5,15625,15625,0.990999,5.0,0,Mu1-unconst,1RAI
85131,100,1,25,15,4977,250000,1.0,89.0,70,Mu1-unconst,1RAI
23002,25,5,25,17,15625,15625,0.997594,0.0,0,Mu1-unconst,1RAI
120305,100,3,25,24,6732,250000,1.0,74.0,34,Mu1-unconst,1RAI
34688,50,10,25,8,5023,62500,1.0,7.0,0,Mu1-unconst,1RAI
53443,50,3,25,21,4807,62500,1.0,28.0,8,Mu1-unconst,1RAI
