seed,n,m,mu,run,diversity,fitness,OPT,algorithm,mutation,alpha,rob_test_0,rob_test_1,init
31301,50,1,25,0,1.11022e-16,25,25,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
15882,25,1,25,3,0.972153,8,8,Mu1-const,XRAI_2.000000,0.3,13.0,-1.0,False
16059,25,1,25,4,0.0,9,9,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
6311,50,1,10,5,0.996958,24,24,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
6863,50,1,10,6,0.0,22,22,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
6863,50,1,10,6,1.0,22,22,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
7515,50,1,10,7,0.0,27,27,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
16059,25,1,25,4,0.965139,9,9,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
16286,25,1,25,5,0.0,8,8,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
7515,50,1,10,7,0.995698,27,27,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
8267,50,1,10,8,0.0,27,27,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
16286,25,1,25,5,0.968727,8,8,Mu1-const,XRAI_2.000000,0.3,13.0,-1.0,False
16563,25,1,25,6,0.0,8,8,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
8267,50,1,10,8,0.995698,27,27,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
9119,50,1,10,9,0.0,23,23,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
16563,25,1,25,6,0.973979,8,8,Mu1-const,XRAI_2.000000,0.3,13.0,-1.0,False
16890,25,1,25,7,0.0,7,7,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
9119,50,1,10,9,0.996958,23,23,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
10071,50,1,10,10,0.0,25,25,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
16890,25,1,25,7,0.968451,7,7,Mu1-const,XRAI_2.000000,0.3,12.0,-1.0,False
17267,25,1,25,8,0.0,7,7,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
10071,50,1,10,10,1.0,25,25,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
11123,50,1,10,11,0.0,24,24,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
11123,50,1,10,11,1.0,24,24,Mu1-const,XRAI_2.000000,0.3,31.0,-1.0,False
12275,50,1,10,12,0.0,25,25,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
17267,25,1,25,8,0.969858,7,7,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
17694,25,1,25,9,0.0,6,6,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
12275,50,1,10,12,0.996958,25,25,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
13527,50,1,10,13,0.0,23,23,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
17694,25,1,25,9,0.966235,6,6,Mu1-const,XRAI_2.000000,0.3,11.0,-1.0,False
18171,25,1,25,10,0.0,5,5,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
13527,50,1,10,13,0.995698,23,23,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
14879,50,1,10,14,0.0,24,24,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
18171,25,1,25,10,0.972049,5,5,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
18698,25,1,25,11,0.0,8,8,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
14879,50,1,10,14,0.995698,24,24,Mu1-const,XRAI_2.000000,0.3,31.0,-1.0,False
16331,50,1,10,15,0.0,25,25,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
16331,50,1,10,15,1.0,25,25,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
17883,50,1,10,16,0.0,26,26,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
18698,25,1,25,11,0.975233,8,8,Mu1-const,XRAI_2.000000,0.3,13.0,-1.0,False
19275,25,1,25,12,0.0,9,9,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
17883,50,1,10,16,1.0,26,26,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
19535,50,1,10,17,0.0,26,26,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
19275,25,1,25,12,0.971032,9,9,Mu1-const,XRAI_2.000000,0.3,13.0,-1.0,False
19902,25,1,25,13,0.0,7,7,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
19535,50,1,10,17,1.0,26,26,Mu1-const,XRAI_2.000000,0.3,33.0,-1.0,False
21287,50,1,10,18,0.0,24,24,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
21287,50,1,10,18,0.995698,24,24,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
23139,50,1,10,19,0.0,24,24,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
19902,25,1,25,13,0.973212,7,7,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
20579,25,1,25,14,0.0,8,8,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
23139,50,1,10,19,0.996958,24,24,Mu1-const,XRAI_2.000000,0.3,31.0,-1.0,False
25091,50,1,10,20,0.0,25,25,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
20579,25,1,25,14,0.974428,8,8,Mu1-const,XRAI_2.000000,0.3,13.0,-1.0,False
21306,25,1,25,15,0.0,9,9,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
25091,50,1,10,20,0.996958,25,25,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
27143,50,1,10,21,0.0,27,27,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
21306,25,1,25,15,0.968451,9,9,Mu1-const,XRAI_2.000000,0.3,13.0,13.0,False
22083,25,1,25,16,0.0,9,9,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
27143,50,1,10,21,1.0,27,27,Mu1-const,XRAI_2.000000,0.3,33.0,-1.0,False
29295,50,1,10,22,0.0,20,20,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
22083,25,1,25,16,0.968086,9,9,Mu1-const,XRAI_2.000000,0.3,13.0,-1.0,False
22910,25,1,25,17,0.0,9,9,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
31301,50,1,25,0,0.989864,25,25,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
31353,50,1,25,1,1.11022e-16,22,22,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
29295,50,1,10,22,0.995698,20,20,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
31547,50,1,10,23,0.0,25,25,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
22910,25,1,25,17,0.969006,9,9,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
23787,25,1,25,18,0.0,8,8,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
31547,50,1,10,23,0.993197,25,25,Mu1-const,XRAI_2.000000,0.3,32.0,-1.0,False
33899,50,1,10,24,0.0,20,20,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
23787,25,1,25,18,0.970933,8,8,Mu1-const,XRAI_2.000000,0.3,13.0,-1.0,False
24714,25,1,25,19,0.0,9,9,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
33899,50,1,10,24,0.996958,20,20,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
36351,50,1,10,25,0.0,28,28,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
36351,50,1,10,25,1.0,28,28,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
38903,50,1,10,26,0.0,27,27,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
24714,25,1,25,19,0.96581,9,9,Mu1-const,XRAI_2.000000,0.3,13.0,-1.0,False
25691,25,1,25,20,0.0,8,8,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
38903,50,1,10,26,1.0,27,27,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
41555,50,1,10,27,0.0,22,22,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
41555,50,1,10,27,0.994731,22,22,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
44307,50,1,10,28,0.0,27,27,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
25691,25,1,25,20,0.974203,8,8,Mu1-const,XRAI_2.000000,0.3,13.0,-1.0,False
26718,25,1,25,21,0.0,7,7,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
44307,50,1,10,28,0.996958,27,27,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
47159,50,1,10,29,0.0,25,25,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
26718,25,1,25,21,0.969954,7,7,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
27795,25,1,25,22,0.0,7,7,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
47159,50,1,10,29,0.996958,25,25,Mu1-const,XRAI_2.000000,0.3,32.0,-1.0,False
27795,25,1,25,22,0.971843,7,7,Mu1-const,XRAI_2.000000,0.3,12.0,-1.0,False
28922,25,1,25,23,0.0,6,6,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
28922,25,1,25,23,0.970933,6,6,Mu1-const,XRAI_2.000000,0.3,11.0,-1.0,False
30099,25,1,25,24,0.0,5,5,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
30099,25,1,25,24,0.972466,5,5,Mu1-const,XRAI_2.000000,0.3,11.0,-1.0,False
31326,25,1,25,25,0.0,8,8,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
31326,25,1,25,25,0.972153,8,8,Mu1-const,XRAI_2.000000,0.3,13.0,-1.0,False
32603,25,1,25,26,0.0,9,9,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
32603,25,1,25,26,0.969006,9,9,Mu1-const,XRAI_2.000000,0.3,13.0,-1.0,False
33930,25,1,25,27,0.0,10,10,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
33930,25,1,25,27,0.971132,10,10,Mu1-const,XRAI_2.000000,0.3,14.0,-1.0,False
35307,25,1,25,28,0.0,9,9,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
35307,25,1,25,28,0.968451,9,9,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
36734,25,1,25,29,0.0,7,7,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
36734,25,1,25,29,0.971032,7,7,Mu1-const,XRAI_2.000000,0.3,12.0,-1.0,False
31353,50,1,25,1,0.986827,22,22,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
31505,50,1,25,2,1.11022e-16,25,25,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
31505,50,1,25,2,0.990355,25,25,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
31757,50,1,25,3,1.11022e-16,27,27,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
31757,50,1,25,3,0.987984,27,27,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
32109,50,1,25,4,1.11022e-16,25,25,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
32109,50,1,25,4,0.988576,25,25,Mu1-const,XRAI_2.000000,0.3,32.0,-1.0,False
32561,50,1,25,5,1.11022e-16,27,27,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
32561,50,1,25,5,0.985189,27,27,Mu1-const,XRAI_2.000000,0.3,33.0,-1.0,False
33113,50,1,25,6,1.11022e-16,23,23,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
33113,50,1,25,6,0.991342,23,23,Mu1-const,XRAI_2.000000,0.3,31.0,-1.0,False
33765,50,1,25,7,1.11022e-16,27,27,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
153899,50,1,50,24,0.985528,26,26,Mu1-const,XRAI_2.000000,0.3,33.0,-1.0,False
156351,50,1,50,25,0.0,28,28,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
33765,50,1,25,7,0.991262,27,27,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
34517,50,1,25,8,1.11022e-16,26,26,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
34517,50,1,25,8,0.98933,26,26,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
35369,50,1,25,9,1.11022e-16,25,25,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
35369,50,1,25,9,0.989864,25,25,Mu1-const,XRAI_2.000000,0.3,32.0,-1.0,False
36321,50,1,25,10,1.11022e-16,24,24,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
36321,50,1,25,10,0.987699,24,24,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
37373,50,1,25,11,1.11022e-16,26,26,Mu1-const,XRAI_2.000000,0.3,26.0,-1.0,True
37373,50,1,25,11,0.990142,26,26,Mu1-const,XRAI_2.000000,0.3,33.0,-1.0,False
38525,50,1,25,12,1.11022e-16,25,25,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
38525,50,1,25,12,0.990428,25,25,Mu1-const,XRAI_2.000000,0.3,32.0,-1.0,False
39777,50,1,25,13,1.11022e-16,27,27,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
39777,50,1,25,13,0.990355,27,27,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
41129,50,1,25,14,1.11022e-16,27,27,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
41129,50,1,25,14,0.991342,27,27,Mu1-const,XRAI_2.000000,0.3,33.0,-1.0,False
42581,50,1,25,15,1.11022e-16,26,26,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
42581,50,1,25,15,0.989527,26,26,Mu1-const,XRAI_2.000000,0.3,33.0,-1.0,False
44133,50,1,25,16,1.11022e-16,26,26,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
156351,50,1,50,25,0.983757,28,28,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
158903,50,1,50,26,0.0,25,25,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
44133,50,1,25,16,0.992364,26,26,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
45785,50,1,25,17,1.11022e-16,26,26,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
45785,50,1,25,17,0.988516,26,26,Mu1-const,XRAI_2.000000,0.3,33.0,-1.0,False
47537,50,1,25,18,1.11022e-16,28,28,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
47537,50,1,25,18,0.990797,28,28,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
49389,50,1,25,19,1.11022e-16,25,25,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
49389,50,1,25,19,0.989073,25,25,Mu1-const,XRAI_2.000000,0.3,32.0,-1.0,False
51341,50,1,25,20,1.11022e-16,26,26,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
51341,50,1,25,20,0.991668,26,26,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
53393,50,1,25,21,1.11022e-16,26,26,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
53393,50,1,25,21,0.990142,26,26,Mu1-const,XRAI_2.000000,0.3,33.0,-1.0,False
55545,50,1,25,22,1.11022e-16,29,29,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
55545,50,1,25,22,0.991503,29,29,Mu1-const,XRAI_2.000000,0.3,35.0,-1.0,False
57797,50,1,25,23,1.11022e-16,24,24,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
57797,50,1,25,23,0.989201,24,24,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
60149,50,1,25,24,1.11022e-16,28,28,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
158903,50,1,50,26,0.983862,25,25,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
161555,50,1,50,27,0.0,23,23,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
60149,50,1,25,24,0.992274,28,28,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
62601,50,1,25,25,1.11022e-16,27,27,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
62601,50,1,25,25,0.989796,27,27,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
65153,50,1,25,26,1.11022e-16,26,26,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
65153,50,1,25,26,0.992184,26,26,Mu1-const,XRAI_2.000000,0.3,33.0,-1.0,False
67805,50,1,25,27,1.11022e-16,22,22,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
67805,50,1,25,27,0.991922,22,22,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
70557,50,1,25,28,1.11022e-16,28,28,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
70557,50,1,25,28,0.988884,28,28,Mu1-const,XRAI_2.000000,0.3,34.0,-1.0,False
73409,50,1,25,29,1.11022e-16,27,27,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
73409,50,1,25,29,0.990213,27,27,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
161555,50,1,50,27,0.98484,23,23,Mu1-const,XRAI_2.000000,0.3,31.0,-1.0,False
164307,50,1,50,28,0.0,27,27,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
125051,50,1,50,0,0.0,26,26,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
164307,50,1,50,28,0.983161,27,27,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
167159,50,1,50,29,0.0,27,27,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
125051,50,1,50,0,0.98401,26,26,Mu1-const,XRAI_2.000000,0.3,33.0,-1.0,False
125103,50,1,50,1,0.0,27,27,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
167159,50,1,50,29,0.98383,27,27,Mu1-const,XRAI_2.000000,0.3,33.0,-1.0,False
125103,50,1,50,1,0.98304,27,27,Mu1-const,XRAI_2.000000,0.3,33.0,-1.0,False
125255,50,1,50,2,0.0,25,25,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
125255,50,1,50,2,0.98243,25,25,Mu1-const,XRAI_2.000000,0.3,32.0,-1.0,False
125507,50,1,50,3,0.0,24,24,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
125507,50,1,50,3,0.982536,24,24,Mu1-const,XRAI_2.000000,0.3,31.0,-1.0,False
125859,50,1,50,4,0.0,26,26,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
125859,50,1,50,4,0.984149,26,26,Mu1-const,XRAI_2.000000,0.3,33.0,-1.0,False
126311,50,1,50,5,0.0,27,27,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
126311,50,1,50,5,0.984496,27,27,Mu1-const,XRAI_2.000000,0.3,33.0,-1.0,False
126863,50,1,50,6,0.0,26,26,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
126863,50,1,50,6,0.984235,26,26,Mu1-const,XRAI_2.000000,0.3,33.0,-1.0,False
127515,50,1,50,7,0.0,25,25,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
127515,50,1,50,7,0.982575,25,25,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
128267,50,1,50,8,0.0,23,23,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
128267,50,1,50,8,0.9831,23,23,Mu1-const,XRAI_2.000000,0.3,31.0,-1.0,False
129119,50,1,50,9,0.0,29,29,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
129119,50,1,50,9,0.986116,29,29,Mu1-const,XRAI_2.000000,0.3,35.0,-1.0,False
130071,50,1,50,10,0.0,24,24,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
130071,50,1,50,10,0.983415,24,24,Mu1-const,XRAI_2.000000,0.3,31.0,-1.0,False
131123,50,1,50,11,0.0,22,22,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
131123,50,1,50,11,0.98297,22,22,Mu1-const,XRAI_2.000000,0.3,30.0,-1.0,False
132275,50,1,50,12,0.0,24,24,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
132275,50,1,50,12,0.982498,24,24,Mu1-const,XRAI_2.000000,0.3,31.0,-1.0,False
133527,50,1,50,13,0.0,28,28,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
133527,50,1,50,13,0.985849,28,28,Mu1-const,XRAI_2.000000,0.3,34.0,-1.0,False
134879,50,1,50,14,0.0,24,24,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
134879,50,1,50,14,0.982615,24,24,Mu1-const,XRAI_2.000000,0.3,31.0,-1.0,False
136331,50,1,50,15,0.0,24,24,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
136331,50,1,50,15,0.984321,24,24,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
137883,50,1,50,16,0.0,26,26,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
137883,50,1,50,16,0.985982,26,26,Mu1-const,XRAI_2.000000,0.3,33.0,-1.0,False
139535,50,1,50,17,0.0,26,26,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
139535,50,1,50,17,0.985885,26,26,Mu1-const,XRAI_2.000000,0.3,33.0,-1.0,False
141287,50,1,50,18,0.0,27,27,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
141287,50,1,50,18,0.983862,27,27,Mu1-const,XRAI_2.000000,0.3,33.0,-1.0,False
143139,50,1,50,19,0.0,26,26,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
143139,50,1,50,19,0.982151,26,26,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
145091,50,1,50,20,0.0,27,27,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
145091,50,1,50,20,0.982683,27,27,Mu1-const,XRAI_2.000000,0.3,33.0,-1.0,False
147143,50,1,50,21,0.0,25,25,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
147143,50,1,50,21,0.98518,25,25,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
149295,50,1,50,22,0.0,28,28,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
149295,50,1,50,22,0.98645,28,28,Mu1-const,XRAI_2.000000,0.3,34.0,-1.0,False
151547,50,1,50,23,0.0,23,23,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,True
151547,50,1,50,23,0.984806,23,23,Mu1-const,XRAI_2.000000,0.3,-1.0,-1.0,False
26,5,1,2,0,0.0,0,0,Mu1-const,XRAI_0.200000,0.1,0.0,-1.0,True
26,5,1,2,0,1.0,0,0,Mu1-const,XRAI_0.200000,0.1,0.0,-1.0,False
33,5,1,2,1,0.0,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,-1.0,True
33,5,1,2,1,1.0,0,0,Mu1-const,XRAI_0.200000,0.1,0.0,-1.0,False
50,5,1,2,2,0.0,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,-1.0,True
50,5,1,2,2,1.0,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,0.0,False
77,5,1,2,3,0.0,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,-1.0,True
77,5,1,2,3,0.75,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,-1.0,False
114,5,1,2,4,0.0,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,-1.0,True
114,5,1,2,4,1.0,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,-1.0,False
161,5,1,2,5,0.0,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,-1.0,True
51,10,1,2,0,0.0,1,1,Mu1-const,XRAI_0.200000,0.1,1.0,-1.0,True
161,5,1,2,5,0.75,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,-1.0,False
218,5,1,2,6,0.0,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,-1.0,True
218,5,1,2,6,1.0,0,0,Mu1-const,XRAI_0.200000,0.1,0.0,-1.0,False
285,5,1,2,7,0.0,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,0.0,True
285,5,1,2,7,1.0,0,0,Mu1-const,XRAI_0.200000,0.1,0.0,-1.0,False
362,5,1,2,8,0.0,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,-1.0,True
362,5,1,2,8,0.75,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,-1.0,False
51,10,1,2,0,0.666667,1,1,Mu1-const,XRAI_0.200000,0.1,1.0,-1.0,False
449,5,1,2,9,0.0,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,-1.0,True
63,10,1,2,1,0.0,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,-1.0,True
449,5,1,2,9,1.0,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,0.0,False
546,5,1,2,10,0.0,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,-1.0,True
546,5,1,2,10,1.0,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,-1.0,False
653,5,1,2,11,0.0,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,-1.0,True
63,10,1,2,1,1.0,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,-1.0,False
95,10,1,2,2,0.0,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,-1.0,True
95,10,1,2,2,1.0,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,-1.0,False
147,10,1,2,3,0.0,0,0,Mu1-const,XRAI_0.200000,0.1,0.0,-1.0,True
147,10,1,2,3,1.0,0,0,Mu1-const,XRAI_0.200000,0.1,1.0,-1.0,False
219,10,1,2,4,0.0,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,-1.0,True
219,10,1,2,4,1.0,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,-1.0,False
311,10,1,2,5,0.0,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,-1.0,True
311,10,1,2,5,1.0,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,-1.0,False
423,10,1,2,6,0.0,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,-1.0,True
1011,10,1,10,0,1.11022e-16,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,-1.0,True
423,10,1,2,6,1.0,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,-1.0,False
555,10,1,2,7,0.0,0,0,Mu1-const,XRAI_0.200000,0.1,0.0,-1.0,True
555,10,1,2,7,1.0,0,0,Mu1-const,XRAI_0.200000,0.1,1.0,-1.0,False
707,10,1,2,8,0.0,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,-1.0,True
653,5,1,2,11,1.0,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,-1.0,False
770,5,1,2,12,0.0,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,-1.0,True
770,5,1,2,12,1.0,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,-1.0,False
897,5,1,2,13,0.0,0,0,Mu1-const,XRAI_0.200000,0.1,-1.0,-1.0,True
