seed,n,m,mu,run,diversity,fitness,OPT,algorithm,mutation,alpha,rob_test_0,rob_test_1,rob_test_2,rob_test_3,rob_test_4,rob_test_5,rob_test_6,rob_test_7,init
21147,25,10,10,27,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
21147,25,10,10,27,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,-2.000000,1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
22533,25,10,10,28,0.0416667,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
22533,25,10,10,28,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
23969,25,10,10,29,0.0416667,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
8958,25,1,10,16,0.857681,6,6,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
9785,25,1,10,17,0,9,9,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
23969,25,10,10,29,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,-2.000000,1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
15651,25,1,25,0,0,8,8,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
9785,25,1,10,17,0.890639,9,9,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
10662,25,1,10,18,0,8,8,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
10662,25,1,10,18,0.913934,8,8,Mu1-const,XRAI_2.000000,0.1,9.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
11589,25,1,10,19,0,10,10,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
11589,25,1,10,19,0.927034,10,10,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
12566,25,1,10,20,0,8,8,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
12566,25,1,10,20,0.923422,8,8,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
13593,25,1,10,21,0,4,4,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
13593,25,1,10,21,0.92292,4,4,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
14670,25,1,10,22,0,9,9,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
14670,25,1,10,22,0.890815,9,9,Mu1-const,XRAI_2.000000,0.1,10.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
15797,25,1,10,23,0,9,9,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
13603,50,5,10,13,0.989461,1,1,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,5.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
14959,50,5,10,14,0.0816327,1,1,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
15797,25,1,10,23,0.886315,9,9,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
16974,25,1,10,24,0,8,8,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
16974,25,1,10,24,0.925984,8,8,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
18201,25,1,10,25,0,4,4,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
18201,25,1,10,25,0.92677,4,4,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
19478,25,1,10,26,0,6,6,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
19478,25,1,10,26,0.847475,6,6,Mu1-const,XRAI_2.000000,0.1,7.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
20805,25,1,10,27,0,10,10,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
5103,50,1,10,1,0.984789,29,29,Mu1-const,XRAI_2.000000,0.1,31.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
5255,50,1,10,2,0,28,28,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
20805,25,1,10,27,0.944793,10,10,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
22182,25,1,10,28,0,7,7,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
22182,25,1,10,28,0.915517,7,7,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
23609,25,1,10,29,0,9,9,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
23609,25,1,10,29,0.910635,9,9,Mu1-const,XRAI_2.000000,0.1,10.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
2534,25,3,10,0,0.0416667,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
2534,25,3,10,0,0.986111,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
2563,25,3,10,1,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
24760,25,3,25,19,0.968177,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
25739,25,3,25,20,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
15651,25,1,25,0,0.916147,8,8,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
15678,25,1,25,1,0,7,7,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
2563,25,3,10,1,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
2642,25,3,10,2,0.0416667,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
2642,25,3,10,2,0.991216,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
2771,25,3,10,3,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
2771,25,3,10,3,0.981366,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
2950,25,3,10,4,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
2950,25,3,10,4,0.987577,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
3179,25,3,10,5,0.0416667,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
3179,25,3,10,5,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
3458,25,3,10,6,0.0416667,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
3458,25,3,10,6,0.991216,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
3787,25,3,10,7,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
14959,50,5,10,14,0.987831,1,1,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,5.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
16415,50,5,10,15,0.0816327,1,1,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
3787,25,3,10,7,0.987577,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
4166,25,3,10,8,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
4166,25,3,10,8,0.991216,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
4595,25,3,10,9,0.0416667,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
4595,25,3,10,9,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
5074,25,3,10,10,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
5255,50,1,10,2,0.966674,28,28,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
5507,50,1,10,3,0,26,26,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
5074,25,3,10,10,0.989242,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
5603,25,3,10,11,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
5603,25,3,10,11,0.991216,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
6182,25,3,10,12,0.0416667,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
6182,25,3,10,12,0.987577,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
6811,25,3,10,13,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
6811,25,3,10,13,0.986111,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
7490,25,3,10,14,0.0416667,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
7490,25,3,10,14,0.993789,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
8219,25,3,10,15,0.0416667,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
8219,25,3,10,15,0.979399,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
8998,25,3,10,16,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
8998,25,3,10,16,0.982432,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
9827,25,3,10,17,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
9827,25,3,10,17,0.982432,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
10706,25,3,10,18,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
15678,25,1,25,1,0.901634,7,7,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
15755,25,1,25,2,0,12,12,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
25739,25,3,25,20,0.977691,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
26768,25,3,25,21,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
10706,25,3,10,18,0.993789,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
11635,25,3,10,19,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
11635,25,3,10,19,0.986111,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
12614,25,3,10,20,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
16415,50,5,10,15,0.995698,1,1,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,4.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
17971,50,5,10,16,0.0816327,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
12614,25,3,10,20,0.973648,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
13643,25,3,10,21,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
13643,25,3,10,21,0.989242,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
14722,25,3,10,22,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
14722,25,3,10,22,0.991216,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
15851,25,3,10,23,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
15851,25,3,10,23,0.983566,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
17030,25,3,10,24,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
5507,50,1,10,3,0.96104,26,26,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
5859,50,1,10,4,0,22,22,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
17030,25,3,10,24,0.982432,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
18259,25,3,10,25,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
18259,25,3,10,25,0.982432,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,2.000000,2.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
19538,25,3,10,26,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
19538,25,3,10,26,0.982432,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
20867,25,3,10,27,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
20867,25,3,10,27,0.982432,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
22246,25,3,10,28,0.0416667,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
22246,25,3,10,28,0.982432,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
23675,25,3,10,29,0.0416667,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
23675,25,3,10,29,0.991216,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
2550,25,5,10,0,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
2550,25,5,10,0,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
2581,25,5,10,1,0.0416667,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
2581,25,5,10,1,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
2662,25,5,10,2,0.125,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
2662,25,5,10,2,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
2793,25,5,10,3,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
2793,25,5,10,3,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
2974,25,5,10,4,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
2974,25,5,10,4,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
3205,25,5,10,5,0.0416667,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
3205,25,5,10,5,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
3486,25,5,10,6,0.0416667,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
3486,25,5,10,6,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
3817,25,5,10,7,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
26768,25,3,25,21,0.964076,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
27847,25,3,25,22,0.0833333,1,1,Mu1-const,XRAI_2.000000,0.1,-2.000000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
15755,25,1,25,2,0.933073,12,12,Mu1-const,XRAI_2.000000,0.1,13.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
15882,25,1,25,3,0,8,8,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
3817,25,5,10,7,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
4198,25,5,10,8,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
17971,50,5,10,16,0.991951,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,5.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
19627,50,5,10,17,0.0816327,1,1,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
4198,25,5,10,8,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
4629,25,5,10,9,0.0416667,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
4629,25,5,10,9,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,2.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
5110,25,5,10,10,0.0416667,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
5110,25,5,10,10,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
5641,25,5,10,11,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
5641,25,5,10,11,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
5859,50,1,10,4,0.922377,22,22,Mu1-const,XRAI_2.000000,0.1,24.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
6311,50,1,10,5,0,24,24,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
19627,50,5,10,17,0.978274,1,1,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,5.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
21383,50,5,10,18,0.0816327,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
15882,25,1,25,3,0.906057,8,8,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
16059,25,1,25,4,0,9,9,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
27847,25,3,25,22,0.950876,1,1,Mu1-const,XRAI_2.000000,0.1,-2.000000,3.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
28976,25,3,25,23,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
6311,50,1,10,5,0.942277,24,24,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
6863,50,1,10,6,0,22,22,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
