seed,n,m,mu,run,diversity,fitness,OPT,algorithm,mutation,rob_test_0,rob_test_1,rob_test_2,rob_test_3,rob_test_4,rob_test_5,rob_test_6,rob_test_7,init
487,50,5,2,2,1.0,24,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
743,50,5,2,3,0.959184,20,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
743,50,5,2,3,1.0,20,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,24.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
1099,50,5,2,4,0.979592,27,2,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,27.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
2999,10,1,10,14,0.95031,4,0,Mu1-unconst,XRAI_2.000000,5.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
3291,10,1,10,15,0.866461,2,0,Mu1-unconst,XRAI_2.000000,4.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
1099,50,5,2,4,1.0,24,2,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,27.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
1555,50,5,2,5,0.959184,24,1,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,24.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
1555,50,5,2,5,1.0,24,1,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,26.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
2111,50,5,2,6,0.979592,21,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
2111,50,5,2,6,1.0,21,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
2767,50,5,2,7,0.979592,20,1,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
18325,25,5,10,25,1.0,3,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,3.0,-1.0,-1.0,-1.0,-2.0,-2.0,False
19606,25,5,10,26,0.953936,4,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,4.0,-1.0,-1.0,-1.0,-2.0,-2.0,True
2767,50,5,2,7,1.0,20,1,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
3523,50,5,2,8,1.0,22,1,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,22.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
2757,25,1,10,3,1.0,17,8,Mu1-unconst,XRAI_2.000000,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,False
2934,25,1,10,4,0.943754,19,10,Mu1-unconst,XRAI_2.000000,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,True
3523,50,5,2,8,1.0,22,1,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,22.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
3291,10,1,10,15,0.947622,2,0,Mu1-unconst,XRAI_2.000000,5.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
3603,10,1,10,16,0.840268,2,0,Mu1-unconst,XRAI_2.000000,6.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
4379,50,5,2,9,0.979592,17,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,17.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
4379,50,5,2,9,1.0,16,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
5335,50,5,2,10,1.0,20,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
19606,25,5,10,26,1.0,3,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,5.0,-1.0,-1.0,-1.0,-2.0,-2.0,False
20937,25,5,10,27,0.959746,3,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,3.0,-1.0,-1.0,-1.0,-2.0,-2.0,True
5335,50,5,2,10,1.0,20,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
6391,50,5,2,11,0.938776,21,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
3603,10,1,10,16,0.953151,1,0,Mu1-unconst,XRAI_2.000000,5.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
3935,10,1,10,17,0.873856,2,0,Mu1-unconst,XRAI_2.000000,5.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
6391,50,5,2,11,1.0,21,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,22.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7547,50,5,2,12,1.0,19,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
7547,50,5,2,12,1.0,19,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
8803,50,5,2,13,0.979592,17,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,17.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
8803,50,5,2,13,1.0,16,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
20937,25,5,10,27,1.0,1,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,4.0,-1.0,-1.0,-1.0,-2.0,-2.0,False
22318,25,5,10,28,0.963782,2,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,2.0,-1.0,-1.0,-1.0,-2.0,-2.0,True
10159,50,5,2,14,1.0,20,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
10159,50,5,2,14,1.0,20,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
11615,50,5,2,15,1.0,23,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
2934,25,1,10,4,1.0,17,10,Mu1-unconst,XRAI_2.000000,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,False
3161,25,1,10,5,0.946931,15,4,Mu1-unconst,XRAI_2.000000,-1.0,20.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,True
11615,50,5,2,15,1.0,23,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
13171,50,5,2,16,0.959184,16,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
3935,10,1,10,17,0.947622,2,0,Mu1-unconst,XRAI_2.000000,4.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
4287,10,1,10,18,0.785953,3,2,Mu1-unconst,XRAI_2.000000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
13171,50,5,2,16,1.0,16,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,22.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
14827,50,5,2,17,1.0,19,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
14827,50,5,2,17,1.0,19,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
16583,50,5,2,18,1.0,20,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
16583,50,5,2,18,1.0,20,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
18439,50,5,2,19,1.0,21,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
18439,50,5,2,19,1.0,21,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
20395,50,5,2,20,0.979592,24,2,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,24.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
20395,50,5,2,20,1.0,24,2,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,26.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
22451,50,5,2,21,0.979592,21,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
22451,50,5,2,21,1.0,21,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,22.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
4287,10,1,10,18,0.95031,3,2,Mu1-unconst,XRAI_2.000000,6.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
4659,10,1,10,19,0.863414,2,0,Mu1-unconst,XRAI_2.000000,2.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
24607,50,5,2,22,0.979592,23,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
24607,50,5,2,22,1.0,23,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
26863,50,5,2,23,1.0,22,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,22.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
26863,50,5,2,23,1.0,22,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,22.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
29219,50,5,2,24,1.0,22,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,22.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
29219,50,5,2,24,1.0,22,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,22.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
31675,50,5,2,25,1.0,21,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
31675,50,5,2,25,1.0,21,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
34231,50,5,2,26,0.979592,26,2,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,26.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
16415,50,5,10,15,1.0,20,1,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
22318,25,5,10,28,1.0,2,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,3.0,-1.0,-1.0,-1.0,-2.0,-2.0,False
23749,25,5,10,29,0.956521,4,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,4.0,-1.0,-1.0,-1.0,-2.0,-2.0,True
34231,50,5,2,26,1.0,23,2,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
17971,50,5,10,16,0.971299,22,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,22.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
36887,50,5,2,27,0.979592,17,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,17.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
5255,50,1,10,2,1.0,43,28,Mu1-unconst,XRAI_2.000000,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
36887,50,5,2,27,1.0,17,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
5507,50,1,10,3,0.971787,43,26,Mu1-unconst,XRAI_2.000000,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
39643,50,5,2,28,0.959184,16,3,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
39643,50,5,2,28,1.0,16,3,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
4659,10,1,10,19,0.953151,1,0,Mu1-unconst,XRAI_2.000000,5.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
5051,10,1,10,20,0.846397,2,0,Mu1-unconst,XRAI_2.000000,2.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
42499,50,5,2,29,0.979592,19,1,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
42499,50,5,2,29,1.0,19,1,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,22.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
350,50,10,2,0,0.979592,4,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,4.0,-1.0,-1.0,-1.0,-1.0,True
350,50,10,2,0,1.0,4,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,4.0,-1.0,-1.0,-1.0,-1.0,False
23749,25,5,10,29,1.0,4,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,6.0,-1.0,-1.0,-1.0,-2.0,-2.0,False
411,50,10,2,1,0.979592,13,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,13.0,-1.0,-1.0,-1.0,-1.0,True
2625,25,10,10,0,0.963253,0,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,0.0,-1.0,-1.0,-2.0,-2.0,True
411,50,10,2,1,1.0,13,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,17.0,-1.0,-1.0,-1.0,-1.0,False
572,50,10,2,2,0.979592,12,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,12.0,-1.0,-1.0,-1.0,-1.0,True
572,50,10,2,2,1.0,11,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,12.0,-1.0,-1.0,-1.0,-1.0,False
833,50,10,2,3,0.979592,16,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,16.0,-1.0,-1.0,-1.0,-1.0,True
5051,10,1,10,20,0.95031,2,0,Mu1-unconst,XRAI_2.000000,2.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
5463,10,1,10,21,0.854656,4,1,Mu1-unconst,XRAI_2.000000,5.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
833,50,10,2,3,1.0,16,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,16.0,-1.0,-1.0,-1.0,-1.0,False
2625,25,10,10,0,1.0,0,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,2.0,-1.0,-1.0,-2.0,-2.0,False
1194,50,10,2,4,0.979592,12,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,12.0,-1.0,-1.0,-1.0,-1.0,True
2661,25,10,10,1,0.972222,2,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,2.0,-1.0,-1.0,-2.0,-2.0,True
1194,50,10,2,4,1.0,12,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,12.0,-1.0,-1.0,-1.0,-1.0,False
1655,50,10,2,5,0.979592,13,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,13.0,-1.0,-1.0,-1.0,-1.0,True
1655,50,10,2,5,1.0,13,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,18.0,-1.0,-1.0,-1.0,-1.0,False
2661,25,10,10,1,1.0,1,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,4.0,-1.0,-1.0,-2.0,-2.0,False
2747,25,10,10,2,0.97439,2,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,2.0,-1.0,-1.0,-2.0,-2.0,True
5463,10,1,10,21,0.95031,3,1,Mu1-unconst,XRAI_2.000000,3.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
5895,10,1,10,22,0.856556,4,0,Mu1-unconst,XRAI_2.000000,4.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
2747,25,10,10,2,1.0,2,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,3.0,-1.0,-1.0,-2.0,-2.0,False
2883,25,10,10,3,0.972222,0,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,0.0,-1.0,-1.0,-2.0,-2.0,True
17971,50,5,10,16,1.0,20,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,22.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
19627,50,5,10,17,0.972284,23,1,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
5895,10,1,10,22,0.95031,3,0,Mu1-unconst,XRAI_2.000000,3.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
6347,10,1,10,23,0.862414,3,0,Mu1-unconst,XRAI_2.000000,4.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
2883,25,10,10,3,1.0,0,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,2.0,-1.0,-1.0,-2.0,-2.0,False
3069,25,10,10,4,0.963253,1,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,1.0,-1.0,-1.0,-2.0,-2.0,True
6347,10,1,10,23,0.953151,2,0,Mu1-unconst,XRAI_2.000000,3.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
6819,10,1,10,24,0.867492,2,0,Mu1-unconst,XRAI_2.000000,3.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
5507,50,1,10,3,1.0,42,26,Mu1-unconst,XRAI_2.000000,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
5859,50,1,10,4,0.974913,42,22,Mu1-unconst,XRAI_2.000000,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
3069,25,10,10,4,1.0,1,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,3.0,-1.0,-1.0,-2.0,-2.0,False
3305,25,10,10,5,0.969571,2,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,2.0,-1.0,-1.0,-2.0,-2.0,True
3161,25,1,10,5,1.0,14,4,Mu1-unconst,XRAI_2.000000,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,False
3438,25,1,10,6,0.942735,17,8,Mu1-unconst,XRAI_2.000000,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,True
3305,25,10,10,5,1.0,2,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,3.0,-1.0,-1.0,-2.0,-2.0,False
3591,25,10,10,6,0.978483,0,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,0.0,-1.0,-1.0,-2.0,-2.0,True
6819,10,1,10,24,0.956177,2,0,Mu1-unconst,XRAI_2.000000,6.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
7311,10,1,10,25,0.859454,3,0,Mu1-unconst,XRAI_2.000000,5.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
3591,25,10,10,6,1.0,0,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,1.0,-1.0,-1.0,-2.0,-2.0,False
3927,25,10,10,7,0.957417,1,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,1.0,-1.0,-1.0,-2.0,-2.0,True
3927,25,10,10,7,1.0,1,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,2.0,-1.0,-1.0,-2.0,-2.0,False
4313,25,10,10,8,0.964864,2,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,2.0,-1.0,-1.0,-2.0,-2.0,True
7311,10,1,10,25,0.95031,3,0,Mu1-unconst,XRAI_2.000000,5.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
7823,10,1,10,26,0.839411,3,0,Mu1-unconst,XRAI_2.000000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
4313,25,10,10,8,1.0,1,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,1.0,-1.0,-1.0,-2.0,-2.0,False
4749,25,10,10,9,0.968944,1,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,1.0,-1.0,-1.0,-2.0,-2.0,True
7823,10,1,10,26,0.947622,3,0,Mu1-unconst,XRAI_2.000000,4.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
8355,10,1,10,27,0.847292,3,0,Mu1-unconst,XRAI_2.000000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
3438,25,1,10,6,1.0,16,8,Mu1-unconst,XRAI_2.000000,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,False
3765,25,1,10,7,0.949158,19,9,Mu1-unconst,XRAI_2.000000,22.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,True
4749,25,10,10,9,1.0,0,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,2.0,-1.0,-1.0,-2.0,-2.0,False
5235,25,10,10,10,0.963253,2,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,2.0,-1.0,-1.0,-2.0,-2.0,True
5235,25,10,10,10,1.0,2,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,2.0,-1.0,-1.0,-2.0,-2.0,False
5771,25,10,10,11,0.958799,2,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,2.0,-1.0,-1.0,-2.0,-2.0,True
5771,25,10,10,11,1.0,2,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,2.0,-1.0,-1.0,-2.0,-2.0,False
6357,25,10,10,12,0.968328,1,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,1.0,-1.0,-1.0,-2.0,-2.0,True
8355,10,1,10,27,0.95031,2,0,Mu1-unconst,XRAI_2.000000,3.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
8907,10,1,10,28,0.859454,4,0,Mu1-unconst,XRAI_2.000000,4.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
19627,50,5,10,17,1.0,22,1,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,24.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
21383,50,5,10,18,0.973478,20,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
6357,25,10,10,12,1.0,1,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,2.0,-1.0,-1.0,-2.0,-2.0,False
6993,25,10,10,13,0.964319,2,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,2.0,-1.0,-1.0,-2.0,-2.0,True
6993,25,10,10,13,1.0,2,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,2.0,-1.0,-1.0,-2.0,-2.0,False
7679,25,10,10,14,0.972222,1,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,1.0,-1.0,-1.0,-2.0,-2.0,True
8907,10,1,10,28,0.966873,3,0,Mu1-unconst,XRAI_2.000000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
9479,10,1,10,29,0.882879,3,1,Mu1-unconst,XRAI_2.000000,4.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
5859,50,1,10,4,1.0,41,22,Mu1-unconst,XRAI_2.000000,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
6311,50,1,10,5,0.971461,43,24,Mu1-unconst,XRAI_2.000000,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
7679,25,10,10,14,1.0,0,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,2.0,-1.0,-1.0,-2.0,-2.0,False
8415,25,10,10,15,0.97439,2,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,2.0,-1.0,-1.0,-2.0,-2.0,True
3765,25,1,10,7,1.0,18,9,Mu1-unconst,XRAI_2.000000,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,False
4142,25,1,10,8,0.947663,16,8,Mu1-unconst,XRAI_2.000000,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,True
8415,25,10,10,15,1.0,2,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,2.0,-1.0,-1.0,-2.0,-2.0,False
9201,25,10,10,16,0.966551,0,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,0.0,-1.0,-1.0,-2.0,-2.0,True
9479,10,1,10,29,0.953151,3,1,Mu1-unconst,XRAI_2.000000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
1019,10,3,10,0,0.897896,2,0,Mu1-unconst,XRAI_2.000000,-2.0,2.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
9201,25,10,10,16,1.0,0,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,1.0,-1.0,-1.0,-2.0,-2.0,False
10037,25,10,10,17,0.969571,2,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,2.0,-1.0,-1.0,-2.0,-2.0,True
1019,10,3,10,0,1.0,0,0,Mu1-unconst,XRAI_2.000000,-2.0,0.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
1033,10,3,10,1,0.899248,1,0,Mu1-unconst,XRAI_2.000000,-2.0,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
1033,10,3,10,1,1.0,1,0,Mu1-unconst,XRAI_2.000000,-2.0,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
1067,10,3,10,2,0.892656,1,0,Mu1-unconst,XRAI_2.000000,-2.0,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
10037,25,10,10,17,1.0,2,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,2.0,-1.0,-1.0,-2.0,-2.0,False
10923,25,10,10,18,0.965979,0,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,-2.0,0.0,-1.0,-1.0,-2.0,-2.0,True
21383,50,5,10,18,1.0,20,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
4142,25,1,10,8,1.0,16,8,Mu1-unconst,XRAI_2.000000,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,False
23239,50,5,10,19,0.976239,22,0,Mu1-unconst,XRAI_2.000000,-2.0,-2.0,22.0,-1.0,-1.0,-1.0,-1.0,-1.0,True
